>>> bench-local

*** neotest: node
date:	Mon, 05 Mar 2018 14:33:01 +0200
xnode:	neotest@z6001.ivan.nexedi.com (2401:5180:0:6f::1 192.168.0.16)
uname:	Linux z6001-COMP-2784 4.13.0-36-generic #40-Ubuntu SMP Fri Feb 16 20:07:48 UTC 2018 x86_64 x86_64 x86_64 GNU/Linux
cpu:	Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz
cpu/[0-23]/freq: acpi-cpufreq/performance [2.66GHz - 2.66GHz]
cpu/[0-23]/idle: intel_idle/menu: POLL(0μs) C1(3μs) C1E(10μs) C3(20μs) C6(200μs)
WARNING: cpu: C-state exit-latency is max 200μs - up to that can add to networked and IPC request-reply latency
disk/sda: ADATA SU800       rev 8BS  119,2G
nic/enp1s0: Broadcom Limited NetXtreme BCM5764M Gigabit Ethernet PCIe rev 10
nic/enp1s0/features: rx tx sg tso !ufo gso gro !lro rxvlan txvlan !ntuple !rxhash ...
nic/enp1s0/coalesce: rxc: 20μs/5f/0μs-irq/5f-irq,  txc: 72μs/53f/0μs-irq/5f-irq
nic/enp1s0/status:   up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/enp1s0: RX coalesce latency is max 20μs - that will add to networked request-reply latency
sw/python:          Python 2.7.12
sw/go:              go version go1.10 linux/amd64
sw/sqlite:          sqlite 3.22.0 (py mod 2.6.0)
sw/mysqld:          mysqld  Ver 10.1.25-MariaDB-1 for debian-linux-gnu on x86_64 (Ubuntu 17.10)
sw/neo:             v1.8-1589-g7c21fb9
sw/zodb:            5.3.0
sw/zeo:             5.1.1
sw/mysqlclient:     1.3.12
sw/wendelin.core:   0.11

*** cpu:

node:	z6001
cluster:
Benchmarkpystone 1 116106 pystone/s	# POLL·0 C1·82 C1E·0 C3·20 C6·359
Benchmarkpystone 1 113708 pystone/s	# POLL·0 C1·61 C1E·1 C3·17 C6·327
Benchmarkpystone 1 113468 pystone/s	# POLL·0 C1·76 C1E·0 C3·21 C6·402
Benchmarkpystone 1 103554 pystone/s	# POLL·4 C1·85 C1E·4 C3·15 C6·338
Benchmarkpystone 1 113983 pystone/s	# POLL·2 C1·106 C1E·4 C3·10 C6·457
< 8.70 ms	36	| *****
< 8.74 ms	17	| **
< 8.78 ms	8	| *
< 8.82 ms	2	| 
<       +∞	4	| 
# POLL·2 C1·101 C1E·6 C3·660 C6·4815

--- . (ext4 /dev/sda1) ioping statistics ---
348 requests completed in 2.99 s, 696 MiB read, 116 iops, 232.7 MiB/s
generated 349 requests in 3.00 s, 698 MiB, 116 iops, 232.6 MiB/s
min/avg/max/mdev = 7.96 ms / 8.59 ms / 8.81 ms / 87.7 us
Benchmarkdisk/randread/direct/2M-min 1 7.96 ms/op
Benchmarkdisk/randread/direct/2M-avg 1 8.59 ms/op
< 7.96 ms	0	| 
< 8.00 ms	0	| 
< 8.04 ms	0	| 
< 8.08 ms	0	| 
< 8.12 ms	0	| 
< 8.16 ms	0	| 
< 8.20 ms	0	| 
< 8.24 ms	0	| 
< 8.28 ms	0	| 
< 8.32 ms	0	| 
< 8.36 ms	0	| 
< 8.41 ms	0	| 
< 8.45 ms	6	| 
< 8.49 ms	10	| *
< 8.53 ms	23	| ***
< 8.57 ms	40	| *****
< 8.61 ms	60	| ********
< 8.65 ms	48	| ******
< 8.69 ms	27	| ***
< 8.73 ms	30	| ****
< 8.77 ms	3	| 
<       +∞	1	| 
# POLL·2 C1·79 C1E·4 C3·1102 C6·3956

--- . (ext4 /dev/sda1) ioping statistics ---
350 requests completed in 3.00 s, 700 MiB read, 116 iops, 233.6 MiB/s
generated 351 requests in 3.01 s, 702 MiB, 116 iops, 233.5 MiB/s
min/avg/max/mdev = 7.60 ms / 8.56 ms / 9.12 ms / 123.9 us
Benchmarkdisk/randread/direct/2M-min 1 7.60 ms/op
Benchmarkdisk/randread/direct/2M-avg 1 8.56 ms/op
< 7.60 ms	0	| 
< 7.66 ms	0	| 
< 7.71 ms	0	| 
< 7.77 ms	0	| 
< 7.83 ms	0	| 
< 7.89 ms	0	| 
< 7.95 ms	0	| 
< 8.00 ms	0	| 
< 8.06 ms	0	| 
< 8.12 ms	0	| 
< 8.18 ms	1	| 
< 8.24 ms	0	| 
< 8.29 ms	0	| 
< 8.35 ms	5	| 
< 8.41 ms	12	| *
< 8.47 ms	26	| ***
< 8.53 ms	38	| *****
< 8.58 ms	67	| *********
< 8.64 ms	49	| *******
< 8.70 ms	35	| *****
< 8.76 ms	11	| *
<       +∞	6	| 
# POLL·1 C1·77 C1E·3 C3·1332 C6·2486

--- . (ext4 /dev/sda1) ioping statistics ---
348 requests completed in 3.00 s, 696 MiB read, 116 iops, 232.4 MiB/s
generated 349 requests in 3.01 s, 698 MiB, 116 iops, 232.3 MiB/s
min/avg/max/mdev = 8.32 ms / 8.61 ms / 9.00 ms / 82.6 us
Benchmarkdisk/randread/direct/2M-min 1 8.32 ms/op
Benchmarkdisk/randread/direct/2M-avg 1 8.61 ms/op
< 8.36 ms	1	| 
< 8.38 ms	1	| 
< 8.40 ms	0	| 
< 8.42 ms	1	| 
< 8.44 ms	1	| 
< 8.46 ms	2	| 
< 8.48 ms	5	| 
< 8.50 ms	11	| *
< 8.52 ms	14	| **
< 8.54 ms	19	| **
< 8.56 ms	16	| **
< 8.58 ms	26	| ***
< 8.60 ms	20	| **
< 8.63 ms	26	| ***
< 8.65 ms	26	| ***
< 8.67 ms	18	| **
< 8.69 ms	19	| **
< 8.71 ms	17	| **
< 8.73 ms	10	| *
< 8.75 ms	6	| 
< 8.77 ms	3	| 
<       +∞	6	| 
# POLL·0 C1·85 C1E·6 C3·1048 C6·3970

--- . (ext4 /dev/sda1) ioping statistics ---
348 requests completed in 3.00 s, 696 MiB read, 116 iops, 232.4 MiB/s
generated 349 requests in 3.01 s, 698 MiB, 116 iops, 232.3 MiB/s
min/avg/max/mdev = 8.35 ms / 8.61 ms / 10.1 ms / 116.7 us
Benchmarkdisk/randread/direct/2M-min 1 8.35 ms/op
Benchmarkdisk/randread/direct/2M-avg 1 8.61 ms/op
< 8.35 ms	0	| 
< 8.37 ms	1	| 
< 8.39 ms	0	| 
< 8.41 ms	3	| 
< 8.43 ms	0	| 
< 8.45 ms	3	| 
< 8.47 ms	4	| 
< 8.49 ms	8	| *
< 8.51 ms	7	| *
< 8.53 ms	18	| **
< 8.55 ms	21	| ***
< 8.57 ms	14	| **
< 8.59 ms	18	| **
< 8.61 ms	24	| ***
< 8.63 ms	26	| ***
< 8.65 ms	16	| **
< 8.67 ms	25	| ***
< 8.69 ms	14	| **
< 8.71 ms	11	| *
< 8.73 ms	13	| *
< 8.75 ms	7	| *
<       +∞	15	| **
# POLL·3 C1·101 C1E·4 C3·671 C6·4798

*** disk: random cached 4K-read latency

--- . (ext4 /dev/sda1) ioping statistics ---
2.20 M requests completed in 2.82 s, 8.41 GiB read, 782.2 k iops, 2.98 GiB/s
generated 2.20 M requests in 3.00 s, 8.41 GiB, 734.6 k iops, 2.80 GiB/s
min/avg/max/mdev = 790 ns / 1.28 us / 63.1 us / 249 ns
Benchmarkdisk/randread/pagecache/4K-min 1 790 ns/op
Benchmarkdisk/randread/pagecache/4K-avg 1 1.28 us/op
< 1.20 us	384894	| ********
< 1.39 us	1579288	| ***********************************
< 1.58 us	221283	| *****
< 1.77 us	15360	| 
< 1.96 us	986	| 
< 2.15 us	673	| 
< 2.34 us	526	| 
< 2.54 us	45	| 
< 2.73 us	2	| 
< 2.92 us	1	| 
< 3.11 us	0	| 
< 3.30 us	0	| 
< 3.49 us	1	| 
< 3.68 us	0	| 
< 3.87 us	0	| 
< 4.07 us	1	| 
< 4.26 us	0	| 
< 4.45 us	0	| 
< 4.64 us	0	| 
< 4.83 us	0	| 
< 5.02 us	0	| 
<       +∞	712	| 
# POLL·1 C1·96 C1E·6 C3·37 C6·1013

--- . (ext4 /dev/sda1) ioping statistics ---
1.84 M requests completed in 2.85 s, 7.03 GiB read, 647.0 k iops, 2.47 GiB/s
generated 1.84 M requests in 3.00 s, 7.03 GiB, 614.0 k iops, 2.34 GiB/s
min/avg/max/mdev = 833 ns / 1.54 us / 68.0 us / 307 ns
Benchmarkdisk/randread/pagecache/4K-min 1 833 ns/op
Benchmarkdisk/randread/pagecache/4K-avg 1 1.54 us/op
< 1.38 us	115550	| ***
< 1.44 us	275867	| *******
< 1.51 us	373648	| **********
< 1.57 us	372529	| **********
< 1.63 us	370752	| **********
< 1.69 us	136049	| ***
< 1.76 us	97454	| **
< 1.82 us	56429	| *
< 1.88 us	24628	| 
< 1.94 us	10376	| 
< 2.01 us	3893	| 
< 2.07 us	1583	| 
< 2.13 us	604	| 
< 2.19 us	281	| 
< 2.26 us	169	| 
< 2.32 us	196	| 
< 2.38 us	252	| 
< 2.44 us	337	| 
< 2.51 us	229	| 
< 2.57 us	166	| 
< 2.63 us	81	| 
<       +∞	804	| 
# POLL·3 C1·93 C1E·3 C3·9 C6·714

--- . (ext4 /dev/sda1) ioping statistics ---
2.20 M requests completed in 2.83 s, 8.40 GiB read, 779.6 k iops, 2.97 GiB/s
generated 2.20 M requests in 3.00 s, 8.40 GiB, 734.3 k iops, 2.80 GiB/s
min/avg/max/mdev = 791 ns / 1.28 us / 58.1 us / 241 ns
Benchmarkdisk/randread/pagecache/4K-min 1 791 ns/op
Benchmarkdisk/randread/pagecache/4K-avg 1 1.28 us/op
< 1.28 us	1268615	| ****************************
< 1.31 us	302927	| ******
< 1.34 us	194573	| ****
< 1.37 us	114744	| **
< 1.40 us	95234	| **
< 1.43 us	65001	| *
< 1.45 us	49383	| *
< 1.48 us	34307	| 
< 1.51 us	25585	| 
< 1.54 us	18310	| 
< 1.57 us	11083	| 
< 1.60 us	7836	| 
< 1.63 us	4959	| 
< 1.65 us	3066	| 
< 1.68 us	1943	| 
< 1.71 us	1130	| 
< 1.74 us	698	| 
< 1.77 us	490	| 
< 1.80 us	313	| 
< 1.83 us	253	| 
< 1.85 us	173	| 
<       +∞	2266	| 
# POLL·2 C1·84 C1E·1 C3·12 C6·554

--- . (ext4 /dev/sda1) ioping statistics ---
2.22 M requests completed in 2.84 s, 8.48 GiB read, 783.6 k iops, 2.99 GiB/s
generated 2.22 M requests in 3.00 s, 8.48 GiB, 741.0 k iops, 2.83 GiB/s
min/avg/max/mdev = 788 ns / 1.28 us / 92.6 us / 244 ns
Benchmarkdisk/randread/pagecache/4K-min 1 788 ns/op
Benchmarkdisk/randread/pagecache/4K-avg 1 1.28 us/op
< 1.40 us	2015099	| *********************************************
< 1.43 us	61557	| *
< 1.46 us	43965	| 
< 1.49 us	31919	| 
< 1.51 us	23685	| 
< 1.54 us	15873	| 
< 1.57 us	10308	| 
< 1.60 us	6786	| 
< 1.63 us	4554	| 
< 1.66 us	2651	| 
< 1.69 us	1498	| 
< 1.71 us	1024	| 
< 1.74 us	656	| 
< 1.77 us	424	| 
< 1.80 us	284	| 
< 1.83 us	199	| 
< 1.86 us	119	| 
< 1.89 us	102	| 
< 1.92 us	98	| 
< 1.94 us	67	| 
< 1.97 us	74	| 
<       +∞	1878	| 
# POLL·1 C1·80 C1E·2 C3·21 C6·697

--- . (ext4 /dev/sda1) ioping statistics ---
1.84 M requests completed in 2.85 s, 7.01 GiB read, 645.5 k iops, 2.46 GiB/s
generated 1.84 M requests in 3.00 s, 7.01 GiB, 612.6 k iops, 2.34 GiB/s
min/avg/max/mdev = 804 ns / 1.55 us / 71.2 us / 326 ns
Benchmarkdisk/randread/pagecache/4K-min 1 804 ns/op
Benchmarkdisk/randread/pagecache/4K-avg 1 1.55 us/op
< 1.23 us	15859	| 
< 1.31 us	18539	| 
< 1.39 us	128747	| ***
< 1.47 us	334274	| *********
< 1.55 us	474324	| ************
< 1.63 us	498598	| *************
< 1.71 us	189166	| *****
< 1.79 us	110012	| **
< 1.87 us	45502	| *
< 1.95 us	14366	| 
< 2.03 us	4321	| 
< 2.11 us	1283	| 
< 2.19 us	385	| 
< 2.27 us	217	| 
< 2.36 us	253	| 
< 2.44 us	339	| 
< 2.52 us	356	| 
< 2.60 us	232	| 
< 2.68 us	86	| 
< 2.76 us	55	| 
< 2.84 us	13	| 
<       +∞	714	| 
# POLL·2 C1·99 C1E·1 C3·29 C6·977

*** disk: random cached 2M-read latency

--- . (ext4 /dev/sda1) ioping statistics ---
6.98 k requests completed in 3.00 s, 13.6 GiB read, 2.33 k iops, 4.55 GiB/s
generated 6.98 k requests in 3.00 s, 13.6 GiB, 2.33 k iops, 4.54 GiB/s
min/avg/max/mdev = 225.9 us / 429.5 us / 520.0 us / 22.1 us
Benchmarkdisk/randread/pagecache/2M-min 1 225.9 us/op
Benchmarkdisk/randread/pagecache/2M-avg 1 429.5 us/op
< 253.9 us	39	| 
< 265.7 us	6	| 
< 277.4 us	5	| 
< 289.1 us	3	| 
< 300.9 us	3	| 
< 312.6 us	3	| 
< 324.4 us	2	| 
< 336.1 us	3	| 
< 347.9 us	2	| 
< 359.6 us	5	| 
< 371.4 us	5	| 
< 383.1 us	5	| 
< 394.8 us	8	| 
< 406.6 us	7	| 
< 418.3 us	27	| 
< 430.1 us	4551	| ********************************
< 441.8 us	949	| ******
< 453.6 us	642	| ****
< 465.3 us	474	| ***
< 477.1 us	32	| 
< 488.8 us	60	| 
<       +∞	49	| 
# POLL·4 C1·107 C1E·2 C3·47 C6·7155

--- . (ext4 /dev/sda1) ioping statistics ---
6.82 k requests completed in 3.00 s, 13.3 GiB read, 2.27 k iops, 4.44 GiB/s
generated 6.82 k requests in 3.00 s, 13.3 GiB, 2.27 k iops, 4.44 GiB/s
min/avg/max/mdev = 228.5 us / 439.8 us / 525.8 us / 21.6 us
Benchmarkdisk/randread/pagecache/2M-min 1 228.5 us/op
Benchmarkdisk/randread/pagecache/2M-avg 1 439.8 us/op
< 427.2 us	112	| 
< 430.9 us	299	| **
< 434.6 us	2550	| ******************
< 438.3 us	1375	| **********
< 442.0 us	502	| ***
< 445.7 us	119	| 
< 449.5 us	341	| **
< 453.2 us	208	| *
< 456.9 us	177	| *
< 460.6 us	198	| *
< 464.3 us	270	| *
< 468.0 us	306	| **
< 471.7 us	66	| 
< 475.5 us	28	| 
< 479.2 us	31	| 
< 482.9 us	7	| 
< 486.6 us	9	| 
< 490.3 us	31	| 
< 494.0 us	19	| 
< 497.7 us	29	| 
< 501.5 us	27	| 
<       +∞	13	| 
# POLL·1 C1·66 C1E·2 C3·41 C6·7689

--- . (ext4 /dev/sda1) ioping statistics ---
8.62 k requests completed in 3.00 s, 16.8 GiB read, 2.88 k iops, 5.62 GiB/s
generated 8.62 k requests in 3.00 s, 16.8 GiB, 2.87 k iops, 5.61 GiB/s
min/avg/max/mdev = 228.6 us / 347.8 us / 435.8 us / 13.8 us
Benchmarkdisk/randread/pagecache/2M-min 1 228.6 us/op
Benchmarkdisk/randread/pagecache/2M-avg 1 347.8 us/op
< 339.8 us	358	| **
< 342.3 us	1829	| **********
< 344.9 us	2305	| *************
< 347.5 us	1020	| *****
< 350.1 us	618	| ***
< 352.6 us	304	| *
< 355.2 us	398	| **
< 357.8 us	443	| **
< 360.3 us	167	| 
< 362.9 us	130	| 
< 365.5 us	152	| 
< 368.1 us	352	| **
< 370.6 us	230	| *
< 373.2 us	36	| 
< 375.8 us	23	| 
< 378.3 us	11	| 
< 380.9 us	5	| 
< 383.5 us	19	| 
< 386.1 us	30	| 
< 388.6 us	48	| 
< 391.2 us	25	| 
<       +∞	17	| 
# POLL·0 C1·74 C1E·5 C3·11 C6·3727

--- . (ext4 /dev/sda1) ioping statistics ---
8.61 k requests completed in 3.00 s, 16.8 GiB read, 2.87 k iops, 5.61 GiB/s
generated 8.62 k requests in 3.00 s, 16.8 GiB, 2.87 k iops, 5.61 GiB/s
min/avg/max/mdev = 228.2 us / 348.0 us / 451.5 us / 14.0 us
Benchmarkdisk/randread/pagecache/2M-min 1 228.2 us/op
Benchmarkdisk/randread/pagecache/2M-avg 1 348.0 us/op
< 229.2 us	14	| 
< 237.6 us	15	| 
< 245.9 us	8	| 
< 254.3 us	9	| 
< 262.6 us	3	| 
< 271.0 us	4	| 
< 279.3 us	5	| 
< 287.7 us	5	| 
< 296.0 us	5	| 
< 304.4 us	6	| 
< 312.7 us	7	| 
< 321.1 us	9	| 
< 329.4 us	8	| 
< 337.8 us	53	| 
< 346.1 us	4815	| ***************************
< 354.5 us	1686	| *********
< 362.8 us	769	| ****
< 371.2 us	843	| ****
< 379.5 us	107	| 
< 387.9 us	91	| 
< 396.2 us	44	| 
<       +∞	8	| 
# POLL·0 C1·79 C1E·2 C3·23 C6·9677

--- . (ext4 /dev/sda1) ioping statistics ---
6.82 k requests completed in 3.00 s, 13.3 GiB read, 2.27 k iops, 4.44 GiB/s
generated 6.82 k requests in 3.00 s, 13.3 GiB, 2.27 k iops, 4.44 GiB/s
min/avg/max/mdev = 228.1 us / 439.8 us / 577.4 us / 20.9 us
Benchmarkdisk/randread/pagecache/2M-min 1 228.1 us/op
Benchmarkdisk/randread/pagecache/2M-avg 1 439.8 us/op
< 410.9 us	67	| 
< 415.4 us	2	| 
< 419.9 us	2	| 
< 424.3 us	6	| 
< 428.8 us	23	| 
< 433.3 us	2102	| ***************
< 437.8 us	2105	| ***************
< 442.3 us	575	| ****
< 446.8 us	176	| *
< 451.2 us	386	| **
< 455.7 us	273	| **
< 460.2 us	166	| *
< 464.7 us	337	| **
< 469.2 us	273	| **
< 473.6 us	60	| 
< 478.1 us	20	| 
< 482.6 us	14	| 
< 487.1 us	30	| 
< 491.6 us	20	| 
< 496.1 us	20	| 
< 500.5 us	38	| 
<       +∞	23	| 
# POLL·4 C1·88 C1E·2 C3·11 C6·5902

dataset:	wczblk1-8
node:
cluster:	z6001

*** generating fs1 data...
I: RAM:  31.39GB
I: WORK: 0.01GB
gen signal t=0...1.05e+06  float64  (= 0.01GB) 
gen signal blk [0:1048576]  (100.0%)
VIRT: 940 MB	RSS: 46MB

*** generating sqlite data...
I: RAM:  31.39GB
I: WORK: 0.01GB
gen signal t=0...1.05e+06  float64  (= 0.01GB) 
gen signal blk [0:1048576]  (100.0%)
VIRT: 1185 MB	RSS: 56MB
2018-03-05 14:39:08.0470 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** generating sql data...
2018-03-05 14:39:08 140110057971072 [Note] /usr/sbin/mysqld (mysqld 10.1.25-MariaDB-1) starting as process 1755 ...
2018-03-05 14:39:11 139851516665216 [Note] /usr/sbin/mysqld (mysqld 10.1.25-MariaDB-1) starting as process 1783 ...
2018-03-05 14:39:14 140201657224576 [Note] /usr/sbin/mysqld (mysqld 10.1.25-MariaDB-1) starting as process 1812 ...
2018-03-05 14:39:17 140667091139968 [Note] mysqld (mysqld 10.1.25-MariaDB-1) starting as process 1840 ...
I: RAM:  31.39GB
I: WORK: 0.01GB
gen signal t=0...1.05e+06  float64  (= 0.01GB) 
gen signal blk [0:1048576]  (100.0%)
VIRT: 1186 MB	RSS: 57MB
2018-03-05 14:39:21.7474 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** FileStorage
Benchmarkfs1-zhash.py 2127 36.8 µs/object	# crc32:14640593  nread=8540363  t=0.078s	# POLL·2 C1·73 C1E·3 C3·9 C6·523
Benchmarkfs1-zhash.py 2127 37.5 µs/object	# crc32:14640593  nread=8540363  t=0.080s	# POLL·0 C1·102 C1E·0 C3·22 C6·554
Benchmarkfs1-zhash.py 2127 37.5 µs/object	# crc32:14640593  nread=8540363  t=0.080s	# POLL·0 C1·92 C1E·0 C3·29 C6·614
Benchmarkfs1-zhash.py 2127 37.5 µs/object	# crc32:14640593  nread=8540363  t=0.080s	# POLL·0 C1·98 C1E·1 C3·19 C6·540
Benchmarkfs1-zhash.py 2127 37.9 µs/object	# crc32:14640593  nread=8540363  t=0.081s	# POLL·0 C1·73 C1E·2 C3·13 C6·568

Benchmarkfs1-zhash.go 2127 6.0 µs/object	# crc32:14640593  nread=8540363  t=12.873141ms	# POLL·0 C1·95 C1E·57 C3·36 C6·299
Benchmarkfs1-zhash.go 2127 6.0 µs/object	# crc32:14640593  nread=8540363  t=12.800902ms	# POLL·0 C1·114 C1E·59 C3·27 C6·266
Benchmarkfs1-zhash.go 2127 5.9 µs/object	# crc32:14640593  nread=8540363  t=12.648302ms	# POLL·1 C1·89 C1E·59 C3·30 C6·248
Benchmarkfs1-zhash.go 2127 5.9 µs/object	# crc32:14640593  nread=8540363  t=12.65759ms	# POLL·1 C1·97 C1E·59 C3·35 C6·244
Benchmarkfs1-zhash.go 2127 5.9 µs/object	# crc32:14640593  nread=8540363  t=12.579804ms	# POLL·1 C1·78 C1E·56 C3·40 C6·258
Benchmarkfs1-zhash.go+prefetch128 2127 8.6 µs/object	# crc32:14640593  nread=8540363  t=18.266045ms	# POLL·1 C1·226 C1E·259 C3·244 C6·525
Benchmarkfs1-zhash.go+prefetch128 2127 7.7 µs/object	# crc32:14640593  nread=8540363  t=16.30062ms	# POLL·1 C1·341 C1E·353 C3·307 C6·352
Benchmarkfs1-zhash.go+prefetch128 2127 7.8 µs/object	# crc32:14640593  nread=8540363  t=16.60172ms	# POLL·4 C1·326 C1E·250 C3·229 C6·401
Benchmarkfs1-zhash.go+prefetch128 2127 8.1 µs/object	# crc32:14640593  nread=8540363  t=17.260381ms	# POLL·3 C1·208 C1E·334 C3·296 C6·378
Benchmarkfs1-zhash.go+prefetch128 2127 8.1 µs/object	# crc32:14640593  nread=8540363  t=17.33686ms	# POLL·5 C1·348 C1E·419 C3·329 C6·343

# 1 clients in parallel
Benchmarkfs1-zwrk.go·1 300000	231444.7 req/s  4.321 latency-µs/object	# POLL·5 C1·126 C1E·80 C3·91 C6·965
Benchmarkfs1-zwrk.go·1 300000	232396.1 req/s  4.303 latency-µs/object	# POLL·4 C1·146 C1E·77 C3·66 C6·831
Benchmarkfs1-zwrk.go·1 300000	230543.9 req/s  4.338 latency-µs/object	# POLL·3 C1·139 C1E·94 C3·65 C6·907
Benchmarkfs1-zwrk.go·1 300000	231556.3 req/s  4.319 latency-µs/object	# POLL·4 C1·125 C1E·80 C3·87 C6·866
Benchmarkfs1-zwrk.go·1 300000	231050.2 req/s  4.328 latency-µs/object	# POLL·8 C1·144 C1E·80 C3·70 C6·805

# 2 clients in parallel
Benchmarkfs1-zwrk.go·2 1000000	435465.0 req/s  4.593 latency-µs/object	# POLL·4 C1·138 C1E·170 C3·84 C6·1287
Benchmarkfs1-zwrk.go·2 1000000	448064.3 req/s  4.464 latency-µs/object	# POLL·2 C1·143 C1E·89 C3·71 C6·1083
Benchmarkfs1-zwrk.go·2 1000000	451190.9 req/s  4.433 latency-µs/object	# POLL·2 C1·166 C1E·84 C3·31 C6·1256
Benchmarkfs1-zwrk.go·2 1000000	446306.5 req/s  4.481 latency-µs/object	# POLL·4 C1·196 C1E·96 C3·50 C6·1201
Benchmarkfs1-zwrk.go·2 1000000	437317.3 req/s  4.573 latency-µs/object	# POLL·2 C1·128 C1E·97 C3·55 C6·1115

# 3 clients in parallel
Benchmarkfs1-zwrk.go·3 1000000	653399.3 req/s  4.591 latency-µs/object	# POLL·1 C1·178 C1E·88 C3·70 C6·1675
Benchmarkfs1-zwrk.go·3 1000000	667506.4 req/s  4.494 latency-µs/object	# POLL·4 C1·155 C1E·98 C3·118 C6·1494
Benchmarkfs1-zwrk.go·3 1000000	671168.3 req/s  4.470 latency-µs/object	# POLL·0 C1·142 C1E·86 C3·74 C6·1703
Benchmarkfs1-zwrk.go·3 1000000	670489.1 req/s  4.474 latency-µs/object	# POLL·4 C1·132 C1E·67 C3·84 C6·1697
Benchmarkfs1-zwrk.go·3 1000000	670335.5 req/s  4.475 latency-µs/object	# POLL·2 C1·139 C1E·90 C3·106 C6·1653

# 4 clients in parallel
Benchmarkfs1-zwrk.go·4 1000000	877729.6 req/s  4.557 latency-µs/object	# POLL·5 C1·183 C1E·115 C3·79 C6·1514
Benchmarkfs1-zwrk.go·4 1000000	877206.5 req/s  4.560 latency-µs/object	# POLL·8 C1·159 C1E·107 C3·92 C6·1597
Benchmarkfs1-zwrk.go·4 1000000	877138.1 req/s  4.560 latency-µs/object	# POLL·4 C1·181 C1E·87 C3·122 C6·1455
Benchmarkfs1-zwrk.go·4 1000000	867555.0 req/s  4.611 latency-µs/object	# POLL·3 C1·172 C1E·99 C3·103 C6·979
Benchmarkfs1-zwrk.go·4 1000000	876879.3 req/s  4.562 latency-µs/object	# POLL·5 C1·147 C1E·100 C3·93 C6·1511

# 8 clients in parallel
Benchmarkfs1-zwrk.go·8 3000000	1749787.8 req/s  4.572 latency-µs/object	# POLL·4 C1·169 C1E·109 C3·149 C6·2176
Benchmarkfs1-zwrk.go·8 3000000	1768309.0 req/s  4.524 latency-µs/object	# POLL·4 C1·158 C1E·120 C3·118 C6·2225
Benchmarkfs1-zwrk.go·8 3000000	1708661.3 req/s  4.682 latency-µs/object	# POLL·7 C1·205 C1E·232 C3·91 C6·2353
Benchmarkfs1-zwrk.go·8 3000000	1715549.5 req/s  4.663 latency-µs/object	# POLL·6 C1·175 C1E·165 C3·167 C6·1601
Benchmarkfs1-zwrk.go·8 3000000	1753989.7 req/s  4.561 latency-µs/object	# POLL·4 C1·229 C1E·103 C3·160 C6·2322

# 12 clients in parallel
Benchmarkfs1-zwrk.go·12 3000000	2460468.8 req/s  4.877 latency-µs/object	# POLL·4 C1·253 C1E·246 C3·203 C6·1311
Benchmarkfs1-zwrk.go·12 3000000	2486363.1 req/s  4.826 latency-µs/object	# POLL·0 C1·127 C1E·217 C3·198 C6·1480
Benchmarkfs1-zwrk.go·12 3000000	2581598.2 req/s  4.648 latency-µs/object	# POLL·4 C1·224 C1E·129 C3·255 C6·1248
Benchmarkfs1-zwrk.go·12 3000000	2531360.9 req/s  4.741 latency-µs/object	# POLL·2 C1·194 C1E·241 C3·234 C6·1391
Benchmarkfs1-zwrk.go·12 3000000	2526276.3 req/s  4.750 latency-µs/object	# POLL·4 C1·197 C1E·146 C3·193 C6·1432

# 16 clients in parallel
Benchmarkfs1-zwrk.go·16 5000000	2877070.4 req/s  5.561 latency-µs/object	# POLL·3 C1·281 C1E·193 C3·259 C6·1565
Benchmarkfs1-zwrk.go·16 5000000	2889283.9 req/s  5.538 latency-µs/object	# POLL·6 C1·237 C1E·172 C3·242 C6·1419
Benchmarkfs1-zwrk.go·16 5000000	2870302.6 req/s  5.574 latency-µs/object	# POLL·7 C1·207 C1E·156 C3·348 C6·1367
Benchmarkfs1-zwrk.go·16 5000000	2878152.4 req/s  5.559 latency-µs/object	# POLL·5 C1·270 C1E·176 C3·255 C6·1473
Benchmarkfs1-zwrk.go·16 5000000	2877938.5 req/s  5.560 latency-µs/object	# POLL·5 C1·347 C1E·180 C3·279 C6·1327

*** ZEO
Benchmarkzeo/py/fs1-zhash.py 2127 621.8 µs/object	# crc32:14640593  nread=8540363  t=1.323s	# POLL·1 C1·21693 C1E·1445 C3·2621 C6·1675
Benchmarkzeo/py/fs1-zhash.py 2127 688.0 µs/object	# crc32:14640593  nread=8540363  t=1.464s	# POLL·0 C1·17241 C1E·6053 C3·2469 C6·1158
Benchmarkzeo/py/fs1-zhash.py 2127 562.4 µs/object	# crc32:14640593  nread=8540363  t=1.197s	# POLL·2 C1·25978 C1E·1281 C3·2193 C6·780
Benchmarkzeo/py/fs1-zhash.py 2127 715.2 µs/object	# crc32:14640593  nread=8540363  t=1.522s	# POLL·0 C1·12709 C1E·3933 C3·3242 C6·3700
Benchmarkzeo/py/fs1-zhash.py 2127 695.6 µs/object	# crc32:14640593  nread=8540363  t=1.480s	# POLL·3 C1·14145 C1E·4751 C3·3643 C6·1785

