>>> bench-cluster neotest@rio:1

*** neotest: node: (server)
date:	Mon, 05 Mar 2018 15:16:47 +0300
xnode:	kirr@deco.navytux.spb.ru (2401:5180:0:37::1 192.168.0.2)
uname:	Linux deco 4.15.0-1-amd64 #1 SMP Debian 4.15.4-1 (2018-02-18) x86_64 GNU/Linux
cpu:	Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz
cpu/[0-3]/freq: intel_pstate/performance [2.60GHz - 2.60GHz]
cpu/[0-3]/idle: intel_idle/menu: POLL(0μs) C1(2μs) C1E(10μs) C3(70μs) C6(85μs) C7s(124μs) C8(200μs) C9(480μs) C10(890μs)
WARNING: cpu: C-state exit-latency is max 890μs - up to that can add to networked and IPC request-reply latency
disk/sda: SanDisk X400 M.2  rev 0012  477G
nic/eth0: Intel Corporation Ethernet Connection I219-LM rev 21
nic/eth0/features: rx tx sg tso !ufo gso gro !lro rxvlan txvlan !ntuple rxhash ...
nic/eth0/coalesce: rxc: 3μs/0f/0μs-irq/0f-irq,  txc: 0μs/0f/0μs-irq/0f-irq
nic/eth0/status:   up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
nic/wlan0: Intel Corporation Wireless 8260 rev 3a
nic/wlan0/features: !rx !tx sg !tso !ufo gso gro !lro !rxvlan !txvlan !ntuple !rxhash ...
nic/wlan0/coalesce: rxc: ?,  txc: ?
nic/wlan0/status:   down, speed=?, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/wlan0: TSO not enabled - TCP latency with packets > MSS will be poor
sw/python:          Python 2.7.14
sw/go:              go version go1.10 linux/amd64
sw/sqlite:          sqlite 3.22.0 (py mod 2.6.0)
sw/mysqld:          mysqld  Ver 10.1.29-MariaDB-6 for debian-linux-gnu on x86_64 (Debian buildd-unstable)
sw/neo:             v1.8.1-1580-g7c21fb98-dirty
sw/zodb:            5.3.0-12-g2115c90aa
sw/zeo:             5.1.1-7-gf9e4442d
sw/mysqlclient:     1.3.12
sw/wendelin.core:   v0.11-15-gf785ac0

*** neotest: node: (client)
date:	Mon, 05 Mar 2018 15:16:48 +0300
xnode:	neotest@rio.kirr.nexedi.com (2401:5180:0:2a::1 192.168.0.6)
uname:	Linux rio 4.15.0-1-amd64 #1 SMP Debian 4.15.4-1 (2018-02-18) x86_64 GNU/Linux
cpu:	Intel(R) Core(TM) i7-3770S CPU @ 3.10GHz
cpu/[0-7]/freq: intel_pstate/performance [3.10GHz - 3.10GHz]
cpu/[0-7]/idle: intel_idle/menu: POLL(0μs) C1(1μs) C1E(10μs) C3(59μs) C6(80μs)
WARNING: cpu: C-state exit-latency is max 80μs - up to that can add to networked and IPC request-reply latency
disk/sda: Samsung SSD 840   rev BB0Q 931.5G
nic/eth0: Realtek Semiconductor Co., Ltd. RTL8111/8168/8411 PCI Express Gigabit Ethernet Controller rev 06
nic/eth0/features: rx !tx !sg !tso !ufo !gso gro !lro rxvlan txvlan !ntuple !rxhash ...
nic/eth0/coalesce: rxc: 200μs/4f/0μs-irq/0f-irq,  txc: 200μs/4f/0μs-irq/0f-irq
nic/eth0/status:   up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/eth0: TSO not enabled - TCP latency with packets > MSS will be poor
WARNING: nic/eth0: RX coalesce latency is max 200μs - that will add to networked request-reply latency
nic/eth1: Realtek Semiconductor Co., Ltd. RTL8111/8168/8411 PCI Express Gigabit Ethernet Controller rev 06
nic/eth1/features: rx !tx !sg !tso !ufo !gso gro !lro rxvlan txvlan !ntuple !rxhash ...
nic/eth1/coalesce: rxc: 0μs/1f/0μs-irq/0f-irq,  txc: 0μs/1f/0μs-irq/0f-irq
nic/eth1/status:   down, speed=?, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/eth1: TSO not enabled - TCP latency with packets > MSS will be poor
sw/python:          Python 2.7.14+
sw/go:              go version go1.10 linux/amd64
sw/sqlite:          sqlite 3.22.0 (py mod 2.6.0)
sw/mysqld:          mysqld  Ver 10.1.29-MariaDB-6 for debian-linux-gnu on x86_64 (Debian buildd-unstable)
sw/neo:             v1.8-1589-g7c21fb98
sw/zodb:            5.3.0
sw/zeo:             5.1.1
sw/mysqlclient:     1.3.12
sw/wendelin.core:   0.11

*** server cpu:
node:	deco
cluster:
Benchmarkpystone 1 218123 pystone/s	# POLL·0 C1·0 C1E·3 C3·13 C6·48 C7s·0 C8·60 C9·0 C10·8
Benchmarkpystone 1 215387 pystone/s	# POLL·0 C1·0 C1E·8 C3·15 C6·37 C7s·0 C8·71 C9·0 C10·5
Benchmarkpystone 1 218805 pystone/s	# POLL·0 C1·0 C1E·3 C3·10 C6·41 C7s·0 C8·64 C9·0 C10·5
Benchmarkpystone 1 213975 pystone/s	# POLL·1 C1·0 C1E·5 C3·20 C6·38 C7s·0 C8·72 C9·0 C10·3
Benchmarkpystone 1 212759 pystone/s	# POLL·0 C1·1 C1E·6 C3·16 C6·42 C7s·0 C8·71 C9·0 C10·2
Benchmarkunzlib/go/null-2M 300	4794.770 µs/op	# POLL·36 C1·1420 C1E·2182 C3·12 C6·125 C7s·0 C8·1783 C9·0 C10·158
Benchmarkunzlib/go/null-2M 300	4796.068 µs/op	# POLL·41 C1·1383 C1E·2166 C3·37 C6·129 C7s·0 C8·1790 C9·0 C10·154
Benchmarkunzlib/go/null-2M 300	4788.409 µs/op	# POLL·44 C1·1484 C1E·2137 C3·29 C6·129 C7s·0 C8·1780 C9·0 C10·150
Benchmarkunzlib/go/null-2M 300	4790.416 µs/op	# POLL·33 C1·1537 C1E·2077 C3·17 C6·125 C7s·0 C8·1784 C9·0 C10·123
Benchmarkunzlib/py/wczdata 38301	27.237 µs/op	# POLL·0 C1·1 C1E·5 C3·22 C6·37 C7s·0 C8·100 C9·0 C10·81
Benchmarkunzlib/py/wczdata 38485	27.020 µs/op	# POLL·0 C1·0 C1E·6 C3·21 C6·45 C7s·0 C8·102 C9·0 C10·79
Benchmarkunzlib/py/wczdata 38306	27.292 µs/op	# POLL·0 C1·2 C1E·5 C3·14 C6·33 C7s·0 C8·101 C9·0 C10·70
Benchmarkunzlib/py/wczdata 38401	27.029 µs/op	# POLL·0 C1·0 C1E·3 C3·15 C6·51 C7s·0 C8·102 C9·0 C10·72
Benchmarkunzlib/py/wczdata 38382	27.121 µs/op	# POLL·0 C1·1 C1E·6 C3·12 C6·51 C7s·0 C8·89 C9·0 C10·85
Benchmarkunzlib/go/wczdata 50000	26.791 µs/op	# POLL·0 C1·106 C1E·152 C3·28 C6·113 C7s·0 C8·284 C9·0 C10·430
Benchmarkunzlib/go/wczdata 50000	26.757 µs/op	# POLL·0 C1·109 C1E·100 C3·36 C6·89 C7s·0 C8·334 C9·0 C10·402
Benchmarkunzlib/go/wczdata 50000	26.747 µs/op	# POLL·2 C1·137 C1E·98 C3·25 C6·111 C7s·0 C8·322 C9·0 C10·394
Benchmarkunzlib/go/wczdata 50000	26.780 µs/op	# POLL·1 C1·103 C1E·142 C3·20 C6·99 C7s·0 C8·273 C9·0 C10·419
Benchmarkunzlib/go/wczdata 50000	26.780 µs/op	# POLL·2 C1·141 C1E·76 C3·23 C6·95 C7s·0 C8·344 C9·0 C10·379
Benchmarkunzlib/py/prod1-avg 199074	5.026 µs/op	# POLL·0 C1·1 C1E·5 C3·8 C6·47 C7s·0 C8·85 C9·0 C10·93
Benchmarkunzlib/py/prod1-avg 198043	5.086 µs/op	# POLL·0 C1·2 C1E·7 C3·5 C6·38 C7s·0 C8·81 C9·0 C10·91
Benchmarkunzlib/py/prod1-avg 198523	5.060 µs/op	# POLL·0 C1·1 C1E·3 C3·9 C6·35 C7s·0 C8·75 C9·0 C10·71
Benchmarkunzlib/py/prod1-avg 198795	5.054 µs/op	# POLL·0 C1·0 C1E·16 C3·17 C6·52 C7s·0 C8·83 C9·0 C10·66
Benchmarkunzlib/py/prod1-avg 198009	5.070 µs/op	# POLL·0 C1·1 C1E·9 C3·14 C6·36 C7s·0 C8·87 C9·0 C10·55
Benchmarkunzlib/go/prod1-avg 300000	5.275 µs/op	# POLL·0 C1·254 C1E·118 C3·26 C6·138 C7s·0 C8·568 C9·0 C10·385
Benchmarkunzlib/go/prod1-avg 300000	5.277 µs/op	# POLL·0 C1·256 C1E·223 C3·23 C6·117 C7s·0 C8·598 C9·0 C10·382
Benchmarkunzlib/go/prod1-avg 300000	5.287 µs/op	# POLL·2 C1·193 C1E·90 C3·18 C6·142 C7s·0 C8·740 C9·0 C10·309
Benchmarkunzlib/go/prod1-avg 300000	5.284 µs/op	# POLL·2 C1·234 C1E·136 C3·33 C6·144 C7s·0 C8·571 C9·0 C10·343
Benchmarkunzlib/go/prod1-avg 300000	5.285 µs/op	# POLL·0 C1·220 C1E·109 C3·31 C6·100 C7s·0 C8·600 C9·0 C10·361
Benchmarkunzlib/py/prod1-max 2267	430.265 µs/op	# POLL·0 C1·3 C1E·11 C3·16 C6·32 C7s·0 C8·109 C9·0 C10·66
Benchmarkunzlib/py/prod1-max 2277	428.981 µs/op	# POLL·0 C1·1 C1E·2 C3·7 C6·45 C7s·0 C8·83 C9·0 C10·77
Benchmarkunzlib/py/prod1-max 2267	429.607 µs/op	# POLL·0 C1·4 C1E·7 C3·8 C6·33 C7s·0 C8·75 C9·0 C10·44
Benchmarkunzlib/py/prod1-max 2257	431.720 µs/op	# POLL·0 C1·0 C1E·7 C3·21 C6·37 C7s·0 C8·75 C9·0 C10·52
Benchmarkunzlib/py/prod1-max 2267	430.147 µs/op	# POLL·0 C1·2 C1E·6 C3·5 C6·36 C7s·0 C8·99 C9·0 C10·57
Benchmarkunzlib/go/prod1-max 5000	340.148 µs/op	# POLL·0 C1·72 C1E·355 C3·24 C6·145 C7s·0 C8·462 C9·0 C10·554
Benchmarkunzlib/go/prod1-max 5000	358.267 µs/op	# POLL·1 C1·74 C1E·719 C3·27 C6·108 C7s·0 C8·543 C9·0 C10·483
Benchmarkunzlib/go/prod1-max 5000	358.634 µs/op	# POLL·2 C1·68 C1E·480 C3·20 C6·118 C7s·0 C8·509 C9·0 C10·484
Benchmarkunzlib/go/prod1-max 5000	338.578 µs/op	# POLL·0 C1·85 C1E·359 C3·26 C6·157 C7s·0 C8·518 C9·0 C10·463
Benchmarkunzlib/go/prod1-max 5000	357.419 µs/op	# POLL·0 C1·60 C1E·331 C3·22 C6·126 C7s·0 C8·442 C9·0 C10·532

*** client cpu:
node:	rio
cluster:
Benchmarkpystone 1 144944 pystone/s	# POLL·0 C1·20 C1E·6 C3·7 C6·167
Benchmarkpystone 1 141901 pystone/s	# POLL·1 C1·39 C1E·7 C3·1 C6·131
Benchmarkpystone 1 145692 pystone/s	# POLL·0 C1·16 C1E·7 C3·1 C6·153
Benchmarkpystone 1 143725 pystone/s	# POLL·1 C1·39 C1E·1 C3·2 C6·144
Benchmarkpystone 1 143780 pystone/s	# POLL·0 C1·11 C1E·4 C3·8 C6·145
Benchmarkadler32/py/1K 1431869	0.974 µs/op	# POLL·0 C1·15 C1E·8 C3·3 C6·185
Benchmarkadler32/py/1K 1437297	0.968 µs/op	# POLL·0 C1·24 C1E·9 C3·2 C6·164
Benchmarkadler32/py/1K 1434771	0.972 µs/op	# POLL·1 C1·18 C1E·13 C3·3 C6·168
Benchmarkadler32/py/1K 1437174	0.967 µs/op	# POLL·0 C1·42 C1E·5 C3·2 C6·171
Benchmarkadler32/py/1K 1439888	0.963 µs/op	# POLL·0 C1·13 C1E·6 C3·5 C6·161
Benchmarkadler32/go/1K 3000000	0.522 µs/op	# POLL·1 C1·142 C1E·88 C3·6 C6·454
Benchmarkadler32/go/1K 3000000	0.522 µs/op	# POLL·0 C1·147 C1E·85 C3·15 C6·417
Benchmarkadler32/go/1K 3000000	0.522 µs/op	# POLL·2 C1·142 C1E·79 C3·12 C6·441
Benchmarkadler32/go/1K 3000000	0.522 µs/op	# POLL·3 C1·131 C1E·158 C3·15 C6·443
Benchmarkadler32/go/1K 3000000	0.522 µs/op	# POLL·0 C1·145 C1E·130 C3·22 C6·416
Benchmarkadler32/py/4K 536509	2.083 µs/op	# POLL·0 C1·17 C1E·2 C3·8 C6·154
Benchmarkadler32/py/4K 530242	2.133 µs/op	# POLL·1 C1·31 C1E·8 C3·5 C6·165
Benchmarkadler32/py/4K 536958	2.080 µs/op	# POLL·1 C1·15 C1E·7 C3·3 C6·176
Benchmarkadler32/py/4K 527676	2.153 µs/op	# POLL·0 C1·17 C1E·8 C3·4 C6·193
Benchmarkadler32/py/4K 433308	2.279 µs/op	# POLL·1 C1·29 C1E·12 C3·1 C6·183
Benchmarkadler32/go/4K 1000000	2.040 µs/op	# POLL·1 C1·131 C1E·98 C3·16 C6·412
Benchmarkadler32/go/4K 1000000	2.074 µs/op	# POLL·2 C1·106 C1E·101 C3·12 C6·424
Benchmarkadler32/go/4K 1000000	2.041 µs/op	# POLL·2 C1·119 C1E·119 C3·17 C6·412
Benchmarkadler32/go/4K 1000000	2.040 µs/op	# POLL·0 C1·124 C1E·87 C3·21 C6·443
Benchmarkadler32/go/4K 1000000	2.040 µs/op	# POLL·0 C1·121 C1E·93 C3·16 C6·422
Benchmarkadler32/py/2M 1189	1411.879 µs/op	# POLL·0 C1·17 C1E·9 C3·2 C6·214
Benchmarkadler32/py/2M 1189	1411.989 µs/op	# POLL·0 C1·29 C1E·7 C3·5 C6·209
Benchmarkadler32/py/2M 1189	1411.568 µs/op	# POLL·0 C1·10 C1E·7 C3·5 C6·197
Benchmarkadler32/py/2M 1189	1411.844 µs/op	# POLL·2 C1·14 C1E·9 C3·3 C6·212
Benchmarkadler32/py/2M 1189	1411.683 µs/op	# POLL·2 C1·32 C1E·15 C3·6 C6·187
Benchmarkadler32/go/2M 2000	1039.425 µs/op	# POLL·0 C1·84 C1E·175 C3·8 C6·420
Benchmarkadler32/go/2M 2000	1039.416 µs/op	# POLL·0 C1·103 C1E·113 C3·12 C6·442
Benchmarkadler32/go/2M 2000	1064.622 µs/op	# POLL·1 C1·76 C1E·66 C3·9 C6·451
Benchmarkadler32/go/2M 2000	1040.414 µs/op	# POLL·1 C1·77 C1E·108 C3·5 C6·448
Benchmarkadler32/go/2M 2000	1040.407 µs/op	# POLL·0 C1·90 C1E·105 C3·6 C6·448
Benchmarkcrc32/py/1K 828523	1.309 µs/op	# POLL·0 C1·16 C1E·8 C3·3 C6·167
Benchmarkcrc32/py/1K 828692	1.308 µs/op	# POLL·0 C1·5 C1E·2 C3·1 C6·165
Benchmarkcrc32/py/1K 831669	1.300 µs/op	# POLL·0 C1·13 C1E·9 C3·6 C6·202
Benchmarkcrc32/py/1K 826933	1.315 µs/op	# POLL·1 C1·28 C1E·10 C3·3 C6·166
Benchmarkcrc32/py/1K 823486	1.313 µs/op	# POLL·0 C1·29 C1E·2 C3·1 C6·159
Benchmarkcrc32/go/1K 5000000	0.388 µs/op	# POLL·1 C1·144 C1E·90 C3·18 C6·458
Benchmarkcrc32/go/1K 5000000	0.388 µs/op	# POLL·1 C1·116 C1E·142 C3·25 C6·446
Benchmarkcrc32/go/1K 5000000	0.398 µs/op	# POLL·1 C1·144 C1E·91 C3·22 C6·458
Benchmarkcrc32/go/1K 5000000	0.389 µs/op	# POLL·1 C1·139 C1E·150 C3·11 C6·475
Benchmarkcrc32/go/1K 5000000	0.388 µs/op	# POLL·0 C1·142 C1E·91 C3·18 C6·502
Benchmarkcrc32/py/4K 251198	4.752 µs/op	# POLL·1 C1·34 C1E·5 C3·3 C6·327
Benchmarkcrc32/py/4K 251203	4.753 µs/op	# POLL·0 C1·23 C1E·13 C3·6 C6·242
Benchmarkcrc32/py/4K 251276	4.757 µs/op	# POLL·0 C1·15 C1E·13 C3·6 C6·180
Benchmarkcrc32/py/4K 249875	4.804 µs/op	# POLL·0 C1·32 C1E·5 C3·7 C6·181
Benchmarkcrc32/py/4K 249770	4.807 µs/op	# POLL·0 C1·10 C1E·6 C3·3 C6·195
Benchmarkcrc32/go/4K 1000000	1.487 µs/op	# POLL·1 C1·111 C1E·96 C3·26 C6·352
Benchmarkcrc32/go/4K 1000000	1.491 µs/op	# POLL·1 C1·132 C1E·106 C3·20 C6·348
Benchmarkcrc32/go/4K 1000000	1.487 µs/op	# POLL·1 C1·122 C1E·84 C3·19 C6·353
Benchmarkcrc32/go/4K 1000000	1.486 µs/op	# POLL·0 C1·98 C1E·112 C3·19 C6·380
Benchmarkcrc32/go/4K 1000000	1.492 µs/op	# POLL·0 C1·135 C1E·102 C3·12 C6·342
Benchmarkcrc32/py/2M 527	2152.402 µs/op	# POLL·0 C1·34 C1E·17 C3·4 C6·164
Benchmarkcrc32/py/2M 527	2153.673 µs/op	# POLL·0 C1·17 C1E·4 C3·5 C6·200
Benchmarkcrc32/py/2M 527	2152.324 µs/op	# POLL·0 C1·7 C1E·8 C3·9 C6·164
Benchmarkcrc32/py/2M 527	2152.180 µs/op	# POLL·0 C1·26 C1E·4 C3·7 C6·204
Benchmarkcrc32/py/2M 527	2152.575 µs/op	# POLL·0 C1·35 C1E·5 C3·3 C6·177
Benchmarkcrc32/go/2M 2000	752.954 µs/op	# POLL·2 C1·103 C1E·85 C3·4 C6·384
Benchmarkcrc32/go/2M 2000	752.284 µs/op	# POLL·1 C1·80 C1E·117 C3·12 C6·379
Benchmarkcrc32/go/2M 2000	752.041 µs/op	# POLL·1 C1·87 C1E·85 C3·12 C6·356
Benchmarkcrc32/go/2M 2000	752.131 µs/op	# POLL·0 C1·39 C1E·90 C3·31 C6·370
Benchmarkcrc32/go/2M 2000	752.996 µs/op	# POLL·1 C1·145 C1E·84 C3·11 C6·383
Benchmarksha1/py/1K 575032	1.813 µs/op	# POLL·0 C1·6 C1E·3 C3·4 C6·191
Benchmarksha1/py/1K 574566	1.816 µs/op	# POLL·0 C1·32 C1E·6 C3·4 C6·187
Benchmarksha1/py/1K 573583	1.820 µs/op	# POLL·0 C1·20 C1E·6 C3·7 C6·165
Benchmarksha1/py/1K 574074	1.819 µs/op	# POLL·1 C1·12 C1E·8 C3·4 C6·193
Benchmarksha1/py/1K 568084	1.836 µs/op	# POLL·0 C1·9 C1E·3 C3·4 C6·161
Benchmarksha1/go/1K 1000000	2.244 µs/op	# POLL·2 C1·116 C1E·105 C3·6 C6·484
Benchmarksha1/go/1K 1000000	2.244 µs/op	# POLL·2 C1·155 C1E·83 C3·10 C6·563
Benchmarksha1/go/1K 1000000	2.243 µs/op	# POLL·1 C1·99 C1E·86 C3·14 C6·454
Benchmarksha1/go/1K 1000000	2.244 µs/op	# POLL·2 C1·153 C1E·95 C3·15 C6·458
Benchmarksha1/go/1K 1000000	2.244 µs/op	# POLL·0 C1·137 C1E·100 C3·12 C6·486
Benchmarksha1/py/4K 120075	11.778 µs/op	# POLL·1 C1·31 C1E·5 C3·2 C6·190
Benchmarksha1/py/4K 158623	7.945 µs/op	# POLL·0 C1·7 C1E·8 C3·7 C6·184
Benchmarksha1/py/4K 157603	8.051 µs/op	# POLL·0 C1·14 C1E·7 C3·7 C6·159
Benchmarksha1/py/4K 158664	7.942 µs/op	# POLL·0 C1·27 C1E·4 C3·6 C6·208
Benchmarksha1/py/4K 157789	8.034 µs/op	# POLL·0 C1·34 C1E·1 C3·3 C6·166
Benchmarksha1/go/4K 200000	10.692 µs/op	# POLL·1 C1·124 C1E·79 C3·14 C6·461
Benchmarksha1/go/4K 200000	8.932 µs/op	# POLL·1 C1·109 C1E·109 C3·23 C6·426
Benchmarksha1/go/4K 200000	8.937 µs/op	# POLL·1 C1·150 C1E·91 C3·13 C6·420
Benchmarksha1/go/4K 200000	9.499 µs/op	# POLL·3 C1·163 C1E·111 C3·8 C6·430
Benchmarksha1/go/4K 200000	8.937 µs/op	# POLL·0 C1·132 C1E·80 C3·12 C6·391
Benchmarksha1/py/2M 259	3580.969 µs/op	# POLL·1 C1·13 C1E·10 C3·5 C6·179
Benchmarksha1/py/2M 258	3591.304 µs/op	# POLL·0 C1·10 C1E·4 C3·7 C6·177
Benchmarksha1/py/2M 259	3578.877 µs/op	# POLL·0 C1·30 C1E·4 C3·5 C6·163
Benchmarksha1/py/2M 258	3584.593 µs/op	# POLL·0 C1·17 C1E·8 C3·6 C6·182
Benchmarksha1/py/2M 259	3579.785 µs/op	# POLL·0 C1·13 C1E·6 C3·3 C6·177
Benchmarksha1/go/2M 300	4612.836 µs/op	# POLL·2 C1·80 C1E·64 C3·12 C6·485
Benchmarksha1/go/2M 300	4615.661 µs/op	# POLL·1 C1·85 C1E·91 C3·22 C6·414
Benchmarksha1/go/2M 300	4615.601 µs/op	# POLL·1 C1·87 C1E·103 C3·14 C6·387
Benchmarksha1/go/2M 300	4613.819 µs/op	# POLL·1 C1·109 C1E·136 C3·16 C6·395
Benchmarksha1/go/2M 300	4612.124 µs/op	# POLL·5 C1·76 C1E·84 C3·8 C6·421
Benchmarkunzlib/py/null-1K 381102	2.751 µs/op	# POLL·0 C1·29 C1E·5 C3·5 C6·161
Benchmarkunzlib/py/null-1K 380025	2.766 µs/op	# POLL·0 C1·18 C1E·9 C3·2 C6·167
Benchmarkunzlib/py/null-1K 376874	2.813 µs/op	# POLL·0 C1·26 C1E·4 C3·2 C6·173
Benchmarkunzlib/py/null-1K 380933	2.756 µs/op	# POLL·1 C1·30 C1E·4 C3·8 C6·154
Benchmarkunzlib/py/null-1K 381476	2.744 µs/op	# POLL·0 C1·24 C1E·6 C3·2 C6·205
Benchmarkunzlib/go/null-1K 500000	2.783 µs/op	# POLL·0 C1·589 C1E·297 C3·23 C6·2010
Benchmarkunzlib/go/null-1K 500000	2.774 µs/op	# POLL·0 C1·634 C1E·337 C3·33 C6·1968
Benchmarkunzlib/go/null-1K 500000	2.770 µs/op	# POLL·2 C1·597 C1E·252 C3·30 C6·1947
Benchmarkunzlib/go/null-1K 500000	2.777 µs/op	# POLL·0 C1·532 C1E·275 C3·32 C6·2043
Benchmarkunzlib/go/null-1K 500000	2.773 µs/op	# POLL·2 C1·618 C1E·281 C3·20 C6·1995
Benchmarkunzlib/py/null-4K 95592	10.944 µs/op	# POLL·0 C1·7 C1E·5 C3·5 C6·168
Benchmarkunzlib/py/null-4K 95395	10.962 µs/op	# POLL·0 C1·17 C1E·10 C3·9 C6·163
Benchmarkunzlib/py/null-4K 95115	11.051 µs/op	# POLL·0 C1·18 C1E·12 C3·3 C6·186
Benchmarkunzlib/py/null-4K 95092	11.053 µs/op	# POLL·1 C1·23 C1E·5 C3·1 C6·169
Benchmarkunzlib/py/null-4K 95356	10.982 µs/op	# POLL·0 C1·28 C1E·10 C3·3 C6·371
Benchmarkunzlib/go/null-4K 200000	11.151 µs/op	# POLL·1 C1·1036 C1E·252 C3·32 C6·3197
Benchmarkunzlib/go/null-4K 200000	11.139 µs/op	# POLL·0 C1·1045 C1E·283 C3·31 C6·3163
Benchmarkunzlib/go/null-4K 200000	11.166 µs/op	# POLL·0 C1·880 C1E·284 C3·40 C6·3615
Benchmarkunzlib/go/null-4K 200000	11.146 µs/op	# POLL·0 C1·883 C1E·315 C3·30 C6·3392
Benchmarkunzlib/go/null-4K 200000	11.271 µs/op	# POLL·0 C1·946 C1E·556 C3·21 C6·3321
Benchmarkunzlib/py/null-2M 191	5132.377 µs/op	# POLL·2 C1·25 C1E·8 C3·3 C6·217
Benchmarkunzlib/py/null-2M 191	5458.840 µs/op	# POLL·0 C1·10 C1E·2 C3·4 C6·165
Benchmarkunzlib/py/null-2M 192	4916.357 µs/op	# POLL·1 C1·23 C1E·6 C3·3 C6·206
Benchmarkunzlib/py/null-2M 190	4926.774 µs/op	# POLL·1 C1·19 C1E·2 C3·4 C6·185
Benchmarkunzlib/py/null-2M 190	4938.517 µs/op	# POLL·0 C1·24 C1E·4 C3·0 C6·172
Benchmarkunzlib/go/null-2M 300	4703.298 µs/op	# POLL·9 C1·1283 C1E·5887 C3·36 C6·4917
Benchmarkunzlib/go/null-2M 300	4709.820 µs/op	# POLL·7 C1·1202 C1E·5957 C3·40 C6·4915
Benchmarkunzlib/go/null-2M 300	4716.312 µs/op	# POLL·7 C1·1143 C1E·5992 C3·44 C6·4932
Benchmarkunzlib/go/null-2M 300	4711.233 µs/op	# POLL·7 C1·1217 C1E·6034 C3·50 C6·4874
Benchmarkunzlib/go/null-2M 300	4711.731 µs/op	# POLL·10 C1·1114 C1E·5931 C3·31 C6·4953
Benchmarkunzlib/py/wczdata 44683	25.014 µs/op	# POLL·0 C1·10 C1E·11 C3·6 C6·197
Benchmarkunzlib/py/wczdata 44860	24.817 µs/op	# POLL·0 C1·29 C1E·9 C3·0 C6·193
Benchmarkunzlib/py/wczdata 44452	25.201 µs/op	# POLL·1 C1·17 C1E·10 C3·4 C6·232
Benchmarkunzlib/py/wczdata 44875	24.851 µs/op	# POLL·0 C1·17 C1E·7 C3·6 C6·209
Benchmarkunzlib/py/wczdata 44656	24.997 µs/op	# POLL·0 C1·33 C1E·8 C3·5 C6·176
Benchmarkunzlib/go/wczdata 100000	23.006 µs/op	# POLL·2 C1·627 C1E·280 C3·17 C6·2179
Benchmarkunzlib/go/wczdata 100000	23.019 µs/op	# POLL·1 C1·614 C1E·232 C3·27 C6·2274
Benchmarkunzlib/go/wczdata 100000	23.021 µs/op	# POLL·0 C1·612 C1E·359 C3·21 C6·2230
Benchmarkunzlib/go/wczdata 100000	23.027 µs/op	# POLL·0 C1·594 C1E·221 C3·23 C6·2288
Benchmarkunzlib/go/wczdata 100000	22.998 µs/op	# POLL·0 C1·525 C1E·349 C3·15 C6·2316
Benchmarkunzlib/py/prod1-avg 203080	7.239 µs/op	# POLL·0 C1·7 C1E·9 C3·7 C6·261
Benchmarkunzlib/py/prod1-avg 202702	7.296 µs/op	# POLL·0 C1·19 C1E·6 C3·8 C6·292
Benchmarkunzlib/py/prod1-avg 203284	7.243 µs/op	# POLL·0 C1·7 C1E·12 C3·3 C6·173
Benchmarkunzlib/py/prod1-avg 205642	7.089 µs/op	# POLL·1 C1·12 C1E·9 C3·6 C6·196
Benchmarkunzlib/py/prod1-avg 203886	7.194 µs/op	# POLL·0 C1·11 C1E·14 C3·4 C6·157
Benchmarkunzlib/go/prod1-avg 300000	5.057 µs/op	# POLL·1 C1·518 C1E·233 C3·20 C6·1845
Benchmarkunzlib/go/prod1-avg 300000	5.057 µs/op	# POLL·0 C1·630 C1E·243 C3·31 C6·1789
Benchmarkunzlib/go/prod1-avg 300000	5.077 µs/op	# POLL·0 C1·575 C1E·351 C3·21 C6·1787
Benchmarkunzlib/go/prod1-avg 300000	5.059 µs/op	# POLL·0 C1·505 C1E·296 C3·19 C6·1879
Benchmarkunzlib/go/prod1-avg 300000	5.063 µs/op	# POLL·0 C1·493 C1E·206 C3·16 C6·1839
Benchmarkunzlib/py/prod1-max 3654	299.247 µs/op	# POLL·0 C1·21 C1E·17 C3·3 C6·163
Benchmarkunzlib/py/prod1-max 3654	299.103 µs/op	# POLL·0 C1·20 C1E·14 C3·8 C6·174
Benchmarkunzlib/py/prod1-max 3659	298.440 µs/op	# POLL·0 C1·24 C1E·7 C3·3 C6·182
Benchmarkunzlib/py/prod1-max 3656	298.963 µs/op	# POLL·0 C1·42 C1E·7 C3·4 C6·176
Benchmarkunzlib/py/prod1-max 3655	299.080 µs/op	# POLL·1 C1·44 C1E·9 C3·0 C6·212
Benchmarkunzlib/go/prod1-max 5000	284.483 µs/op	# POLL·0 C1·257 C1E·348 C3·27 C6·1960
Benchmarkunzlib/go/prod1-max 5000	284.508 µs/op	# POLL·1 C1·244 C1E·337 C3·14 C6·2029
Benchmarkunzlib/go/prod1-max 5000	285.507 µs/op	# POLL·0 C1·220 C1E·308 C3·12 C6·2074
