>>> bench-local

*** neotest: node
date:	Mon, 05 Mar 2018 14:03:41 +0300
xnode:	neotest@rio.kirr.nexedi.com (2401:5180:0:2a::1 192.168.0.6)
uname:	Linux rio 4.15.0-1-amd64 #1 SMP Debian 4.15.4-1 (2018-02-18) x86_64 GNU/Linux
cpu:	Intel(R) Core(TM) i7-3770S CPU @ 3.10GHz
cpu/[0-7]/freq: intel_pstate/performance [3.10GHz - 3.10GHz]
cpu/[0-7]/idle: intel_idle/menu: POLL(0μs) C1(1μs) C1E(10μs) C3(59μs) C6(80μs)
WARNING: cpu: C-state exit-latency is max 80μs - up to that can add to networked and IPC request-reply latency
disk/sda: Samsung SSD 840   rev BB0Q 931.5G
nic/eth0: Realtek Semiconductor Co., Ltd. RTL8111/8168/8411 PCI Express Gigabit Ethernet Controller rev 06
nic/eth0/features: rx !tx !sg !tso !ufo !gso gro !lro rxvlan txvlan !ntuple !rxhash ...
nic/eth0/coalesce: rxc: 200μs/4f/0μs-irq/0f-irq,  txc: 200μs/4f/0μs-irq/0f-irq
nic/eth0/status:   up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/eth0: TSO not enabled - TCP latency with packets > MSS will be poor
WARNING: nic/eth0: RX coalesce latency is max 200μs - that will add to networked request-reply latency
nic/eth1: Realtek Semiconductor Co., Ltd. RTL8111/8168/8411 PCI Express Gigabit Ethernet Controller rev 06
nic/eth1/features: rx !tx !sg !tso !ufo !gso gro !lro rxvlan txvlan !ntuple !rxhash ...
nic/eth1/coalesce: rxc: 0μs/1f/0μs-irq/0f-irq,  txc: 0μs/1f/0μs-irq/0f-irq
nic/eth1/status:   down, speed=?, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/eth1: TSO not enabled - TCP latency with packets > MSS will be poor
sw/python:          Python 2.7.14+
sw/go:              go version go1.10 linux/amd64
sw/sqlite:          sqlite 3.22.0 (py mod 2.6.0)
sw/mysqld:          mysqld  Ver 10.1.29-MariaDB-6 for debian-linux-gnu on x86_64 (Debian buildd-unstable)
sw/neo:             v1.8-1588-g916782b6
sw/zodb:            5.3.0
sw/zeo:             5.1.1
sw/mysqlclient:     1.3.12
sw/wendelin.core:   0.11

*** cpu:

node:	rio
cluster:
Benchmarkpystone 1 144446 pystone/s	# POLL·0 C1·2 C1E·7 C3·3 C6·154
Benchmarkpystone 1 147504 pystone/s	# POLL·0 C1·4 C1E·4 C3·10 C6·147
Benchmarkpystone 1 146969 pystone/s	# POLL·0 C1·12 C1E·4 C3·5 C6·142
Benchmarkpystone 1 145466 pystone/s	# POLL·0 C1·19 C1E·3 C3·10 C6·166
Benchmarkpystone 1 145452 pystone/s	# POLL·1 C1·2 C1E·2 C3·7 C6·134
< 98.0 us	16639	| ***************************
< 101.2 us	13276	| *********************
< 104.4 us	36	| 
<       +∞	62	| 
# POLL·4 C1·30554 C1E·79 C3·3 C6·203

*** disk: random direct (no kernel cache) 2M-read latency

--- . (ext4 /dev/sda1) ioping statistics ---
398 requests completed in 2.99 s, 796 MiB read, 133 iops, 266.1 MiB/s
generated 399 requests in 3.00 s, 798 MiB, 132 iops, 266.0 MiB/s
min/avg/max/mdev = 7.46 ms / 7.52 ms / 7.53 ms / 7.17 us
Benchmarkdisk/randread/direct/2M-min 1 7.46 ms/op
Benchmarkdisk/randread/direct/2M-avg 1 7.52 ms/op
< 7.46 ms	4	| 
< 7.46 ms	0	| 
< 7.47 ms	0	| 
< 7.47 ms	0	| 
< 7.47 ms	0	| 
< 7.48 ms	0	| 
< 7.48 ms	0	| 
< 7.48 ms	0	| 
< 7.49 ms	1	| 
< 7.49 ms	0	| 
< 7.49 ms	0	| 
< 7.50 ms	0	| 
< 7.50 ms	0	| 
< 7.50 ms	0	| 
< 7.51 ms	0	| 
< 7.51 ms	0	| 
< 7.51 ms	1	| 
< 7.51 ms	4	| 
< 7.52 ms	221	| ***************************
< 7.52 ms	57	| *******
< 7.52 ms	7	| 
<       +∞	3	| 
# POLL·0 C1·24 C1E·19 C3·6 C6·1007

--- . (ext4 /dev/sda1) ioping statistics ---
398 requests completed in 2.99 s, 796 MiB read, 132 iops, 265.8 MiB/s
generated 399 requests in 3.00 s, 798 MiB, 132 iops, 265.7 MiB/s
min/avg/max/mdev = 7.46 ms / 7.52 ms / 9.18 ms / 113.7 us
Benchmarkdisk/randread/direct/2M-min 1 7.46 ms/op
Benchmarkdisk/randread/direct/2M-avg 1 7.52 ms/op
< 7.46 ms	2	| 
< 7.46 ms	1	| 
< 7.47 ms	0	| 
< 7.47 ms	0	| 
< 7.47 ms	0	| 
< 7.48 ms	0	| 
< 7.48 ms	0	| 
< 7.48 ms	0	| 
< 7.49 ms	0	| 
< 7.49 ms	0	| 
< 7.49 ms	0	| 
< 7.50 ms	0	| 
< 7.50 ms	0	| 
< 7.51 ms	0	| 
< 7.51 ms	0	| 
< 7.51 ms	0	| 
< 7.52 ms	69	| ********
< 7.52 ms	202	| *************************
< 7.52 ms	19	| **
< 7.53 ms	3	| 
< 7.53 ms	0	| 
<       +∞	2	| 
# POLL·0 C1·24 C1E·6 C3·4 C6·1060

--- . (ext4 /dev/sda1) ioping statistics ---
398 requests completed in 2.99 s, 796 MiB read, 133 iops, 266.0 MiB/s
generated 399 requests in 3.00 s, 798 MiB, 132 iops, 265.9 MiB/s
min/avg/max/mdev = 7.46 ms / 7.52 ms / 7.53 ms / 7.45 us
Benchmarkdisk/randread/direct/2M-min 1 7.46 ms/op
Benchmarkdisk/randread/direct/2M-avg 1 7.52 ms/op
< 7.46 ms	2	| 
< 7.47 ms	2	| 
< 7.47 ms	0	| 
< 7.47 ms	0	| 
< 7.48 ms	0	| 
< 7.48 ms	0	| 
< 7.48 ms	0	| 
< 7.49 ms	0	| 
< 7.49 ms	0	| 
< 7.49 ms	0	| 
< 7.50 ms	0	| 
< 7.50 ms	0	| 
< 7.50 ms	0	| 
< 7.51 ms	1	| 
< 7.51 ms	0	| 
< 7.51 ms	3	| 
< 7.52 ms	104	| *************
< 7.52 ms	134	| ****************
< 7.52 ms	12	| *
< 7.53 ms	21	| **
< 7.53 ms	16	| **
<       +∞	3	| 
# POLL·0 C1·26 C1E·21 C3·8 C6·1602

--- . (ext4 /dev/sda1) ioping statistics ---
398 requests completed in 3.00 s, 796 MiB read, 132 iops, 265.7 MiB/s
generated 399 requests in 3.00 s, 798 MiB, 132 iops, 265.6 MiB/s
min/avg/max/mdev = 7.46 ms / 7.53 ms / 9.42 ms / 123.5 us
Benchmarkdisk/randread/direct/2M-min 1 7.46 ms/op
Benchmarkdisk/randread/direct/2M-avg 1 7.53 ms/op
< 7.50 ms	1	| 
< 7.50 ms	0	| 
< 7.50 ms	0	| 
< 7.50 ms	0	| 
< 7.51 ms	0	| 
< 7.51 ms	0	| 
< 7.51 ms	0	| 
< 7.51 ms	0	| 
< 7.51 ms	0	| 
< 7.51 ms	0	| 
< 7.51 ms	16	| **
< 7.52 ms	44	| *****
< 7.52 ms	90	| ***********
< 7.52 ms	81	| **********
< 7.52 ms	28	| ***
< 7.52 ms	5	| 
< 7.52 ms	2	| 
< 7.52 ms	2	| 
< 7.53 ms	8	| *
< 7.53 ms	10	| *
< 7.53 ms	4	| 
<       +∞	7	| 
# POLL·0 C1·24 C1E·9 C3·6 C6·1457

--- . (ext4 /dev/sda1) ioping statistics ---
398 requests completed in 2.99 s, 796 MiB read, 132 iops, 266.0 MiB/s
generated 399 requests in 3.00 s, 798 MiB, 132 iops, 265.9 MiB/s
min/avg/max/mdev = 7.46 ms / 7.52 ms / 7.57 ms / 9.03 us
Benchmarkdisk/randread/direct/2M-min 1 7.46 ms/op
Benchmarkdisk/randread/direct/2M-avg 1 7.52 ms/op
< 7.46 ms	2	| 
< 7.47 ms	3	| 
< 7.47 ms	0	| 
< 7.47 ms	0	| 
< 7.48 ms	0	| 
< 7.48 ms	0	| 
< 7.48 ms	0	| 
< 7.49 ms	0	| 
< 7.49 ms	0	| 
< 7.49 ms	0	| 
< 7.50 ms	0	| 
< 7.50 ms	0	| 
< 7.50 ms	0	| 
< 7.51 ms	0	| 
< 7.51 ms	1	| 
< 7.51 ms	6	| 
< 7.52 ms	35	| ****
< 7.52 ms	184	| ***********************
< 7.52 ms	16	| **
< 7.53 ms	12	| *
< 7.53 ms	29	| ***
<       +∞	10	| *
# POLL·1 C1·17 C1E·10 C3·11 C6·1470

*** disk: random cached 4K-read latency

--- . (ext4 /dev/sda1) ioping statistics ---
2.79 M requests completed in 2.81 s, 10.6 GiB read, 993.0 k iops, 3.79 GiB/s
generated 2.79 M requests in 3.00 s, 10.6 GiB, 930.0 k iops, 3.55 GiB/s
min/avg/max/mdev = 571 ns / 1.01 us / 43.1 us / 181 ns
Benchmarkdisk/randread/pagecache/4K-min 1 571 ns/op
Benchmarkdisk/randread/pagecache/4K-avg 1 1.01 us/op
< 979 ns	1149306	| ********************
< 1.27 us	1573531	| ****************************
< 1.57 us	66131	| *
< 1.86 us	181	| 
< 2.16 us	7	| 
< 2.46 us	1	| 
< 2.75 us	0	| 
< 3.05 us	0	| 
< 3.34 us	0	| 
< 3.64 us	0	| 
< 3.93 us	0	| 
< 4.23 us	0	| 
< 4.52 us	0	| 
< 4.82 us	1	| 
< 5.12 us	3	| 
< 5.41 us	1	| 
< 5.71 us	0	| 
< 6.00 us	0	| 
< 6.30 us	2	| 
< 6.59 us	1	| 
< 6.89 us	1	| 
<       +∞	693	| 
# POLL·0 C1·44 C1E·11 C3·4 C6·282

--- . (ext4 /dev/sda1) ioping statistics ---
2.79 M requests completed in 2.81 s, 10.6 GiB read, 992.5 k iops, 3.79 GiB/s
generated 2.79 M requests in 3.00 s, 10.6 GiB, 928.8 k iops, 3.54 GiB/s
min/avg/max/mdev = 574 ns / 1.01 us / 49.4 us / 185 ns
Benchmarkdisk/randread/pagecache/4K-min 1 574 ns/op
Benchmarkdisk/randread/pagecache/4K-avg 1 1.01 us/op
< 949 ns	642585	| ***********
< 974 ns	437958	| *******
< 999 ns	419952	| *******
< 1.02 us	454958	| ********
< 1.05 us	333339	| *****
< 1.07 us	138720	| **
< 1.10 us	60848	| *
< 1.12 us	45439	| 
< 1.15 us	36690	| 
< 1.17 us	33956	| 
< 1.20 us	31310	| 
< 1.23 us	30166	| 
< 1.25 us	26813	| 
< 1.27 us	27368	| 
< 1.30 us	22884	| 
< 1.32 us	17208	| 
< 1.35 us	11678	| 
< 1.38 us	5650	| 
< 1.40 us	2913	| 
< 1.43 us	1943	| 
< 1.45 us	1251	| 
<       +∞	2613	| 
# POLL·1 C1·35 C1E·12 C3·5 C6·266

--- . (ext4 /dev/sda1) ioping statistics ---
2.78 M requests completed in 2.81 s, 10.6 GiB read, 990.5 k iops, 3.78 GiB/s
generated 2.78 M requests in 3.00 s, 10.6 GiB, 927.0 k iops, 3.54 GiB/s
min/avg/max/mdev = 575 ns / 1.01 us / 36.1 us / 180 ns
Benchmarkdisk/randread/pagecache/4K-min 1 575 ns/op
Benchmarkdisk/randread/pagecache/4K-avg 1 1.01 us/op
< 881 ns	69424	| *
< 911 ns	215972	| ***
< 942 ns	244616	| ****
< 973 ns	500384	| ********
< 1.00 us	499491	| ********
< 1.03 us	545232	| *********
< 1.06 us	298151	| *****
< 1.10 us	96911	| *
< 1.13 us	56920	| *
< 1.16 us	45140	| 
< 1.19 us	41826	| 
< 1.22 us	37771	| 
< 1.25 us	32852	| 
< 1.28 us	33445	| 
< 1.31 us	26742	| 
< 1.34 us	17972	| 
< 1.37 us	8758	| 
< 1.40 us	3808	| 
< 1.43 us	2145	| 
< 1.47 us	1259	| 
< 1.50 us	657	| 
<       +∞	1432	| 
# POLL·0 C1·6 C1E·14 C3·3 C6·476

--- . (ext4 /dev/sda1) ioping statistics ---
2.79 M requests completed in 2.81 s, 10.6 GiB read, 994.5 k iops, 3.79 GiB/s
generated 2.79 M requests in 3.00 s, 10.6 GiB, 930.6 k iops, 3.55 GiB/s
min/avg/max/mdev = 568 ns / 1.00 us / 34.4 us / 178 ns
Benchmarkdisk/randread/pagecache/4K-min 1 568 ns/op
Benchmarkdisk/randread/pagecache/4K-avg 1 1.00 us/op
< 942 ns	566047	| **********
< 975 ns	563857	| **********
< 1.01 us	557797	| *********
< 1.04 us	556181	| *********
< 1.07 us	198843	| ***
< 1.11 us	74395	| *
< 1.14 us	53003	| 
< 1.18 us	44368	| 
< 1.21 us	40340	| 
< 1.24 us	36678	| 
< 1.27 us	35742	| 
< 1.31 us	28375	| 
< 1.34 us	19229	| 
< 1.38 us	8481	| 
< 1.41 us	3449	| 
< 1.44 us	1988	| 
< 1.48 us	1022	| 
< 1.51 us	534	| 
< 1.54 us	253	| 
< 1.57 us	115	| 
< 1.61 us	48	| 
<       +∞	817	| 
# POLL·0 C1·43 C1E·9 C3·3 C6·351

--- . (ext4 /dev/sda1) ioping statistics ---
2.78 M requests completed in 2.81 s, 10.6 GiB read, 990.5 k iops, 3.78 GiB/s
generated 2.78 M requests in 3.00 s, 10.6 GiB, 927.1 k iops, 3.54 GiB/s
min/avg/max/mdev = 567 ns / 1.01 us / 28.7 us / 183 ns
Benchmarkdisk/randread/pagecache/4K-min 1 567 ns/op
Benchmarkdisk/randread/pagecache/4K-avg 1 1.01 us/op
< 955 ns	712608	| ************
< 985 ns	512483	| *********
< 1.01 us	518440	| *********
< 1.04 us	478630	| ********
< 1.07 us	192980	| ***
< 1.10 us	72976	| *
< 1.14 us	52492	| 
< 1.17 us	42456	| 
< 1.20 us	39572	| 
< 1.23 us	35523	| 
< 1.26 us	32423	| 
< 1.29 us	33440	| 
< 1.32 us	24288	| 
< 1.35 us	16232	| 
< 1.38 us	7816	| 
< 1.41 us	3404	| 
< 1.44 us	2028	| 
< 1.47 us	1284	| 
< 1.50 us	719	| 
< 1.53 us	380	| 
< 1.56 us	187	| 
<       +∞	945	| 
# POLL·0 C1·41 C1E·12 C3·3 C6·353

*** disk: random cached 2M-read latency

--- . (ext4 /dev/sda1) ioping statistics ---
12.0 k requests completed in 3.00 s, 23.4 GiB read, 4.00 k iops, 7.81 GiB/s
generated 12.0 k requests in 3.00 s, 23.4 GiB, 4.00 k iops, 7.80 GiB/s
min/avg/max/mdev = 161.8 us / 250.1 us / 310.0 us / 6.83 us
Benchmarkdisk/randread/pagecache/2M-min 1 161.8 us/op
Benchmarkdisk/randread/pagecache/2M-avg 1 250.1 us/op
< 239.2 us	71	| 
< 241.3 us	16	| 
< 243.4 us	4	| 
< 245.6 us	53	| 
< 247.8 us	2638	| ***********
< 249.9 us	4656	| *******************
< 252.0 us	1783	| *******
< 254.2 us	1168	| ****
< 256.3 us	491	| **
< 258.5 us	124	| 
< 260.6 us	239	| 
< 262.8 us	445	| *
< 264.9 us	113	| 
< 267.1 us	17	| 
< 269.2 us	7	| 
< 271.4 us	5	| 
< 273.5 us	2	| 
< 275.7 us	2	| 
< 277.8 us	0	| 
< 280.0 us	4	| 
< 282.1 us	14	| 
<       +∞	34	| 
# POLL·0 C1·27 C1E·8 C3·5 C6·672

--- . (ext4 /dev/sda1) ioping statistics ---
12.0 k requests completed in 3.00 s, 23.4 GiB read, 4.00 k iops, 7.81 GiB/s
generated 12.0 k requests in 3.00 s, 23.4 GiB, 3.99 k iops, 7.80 GiB/s
min/avg/max/mdev = 188.3 us / 250.2 us / 302.9 us / 4.72 us
Benchmarkdisk/randread/pagecache/2M-min 1 188.3 us/op
Benchmarkdisk/randread/pagecache/2M-avg 1 250.2 us/op
< 188.3 us	0	| 
< 192.6 us	0	| 
< 196.8 us	0	| 
< 201.1 us	0	| 
< 205.3 us	0	| 
< 209.6 us	0	| 
< 213.9 us	0	| 
< 218.1 us	1	| 
< 222.4 us	13	| 
< 226.6 us	39	| 
< 230.9 us	5	| 
< 235.1 us	25	| 
< 239.4 us	18	| 
< 243.7 us	57	| 
< 247.9 us	2305	| *********
< 252.2 us	7280	| ******************************
< 256.4 us	1206	| *****
< 260.7 us	685	| **
< 264.9 us	163	| 
< 269.2 us	26	| 
< 273.5 us	10	| 
<       +∞	51	| 
# POLL·0 C1·8 C1E·20 C3·4 C6·768

--- . (ext4 /dev/sda1) ioping statistics ---
12.0 k requests completed in 3.00 s, 23.4 GiB read, 4 k iops, 7.81 GiB/s
generated 12.0 k requests in 3.00 s, 23.4 GiB, 4.00 k iops, 7.81 GiB/s
min/avg/max/mdev = 164.1 us / 250.0 us / 314.6 us / 5.07 us
Benchmarkdisk/randread/pagecache/2M-min 1 164.1 us/op
Benchmarkdisk/randread/pagecache/2M-avg 1 250.0 us/op
< 189.2 us	2	| 
< 194.1 us	1	| 
< 199.0 us	0	| 
< 204.0 us	2	| 
< 208.9 us	2	| 
< 213.8 us	3	| 
< 218.7 us	1	| 
< 223.7 us	29	| 
< 228.6 us	25	| 
< 233.5 us	21	| 
< 238.4 us	16	| 
< 243.3 us	45	| 
< 248.3 us	3842	| ****************
< 253.2 us	6518	| ***************************
< 258.1 us	656	| **
< 263.0 us	595	| **
< 268.0 us	66	| 
< 272.9 us	11	| 
< 277.8 us	4	| 
< 282.7 us	11	| 
< 287.6 us	26	| 
<       +∞	19	| 
# POLL·0 C1·19 C1E·19 C3·10 C6·1241

--- . (ext4 /dev/sda1) ioping statistics ---
12.0 k requests completed in 3.00 s, 23.4 GiB read, 4.00 k iops, 7.80 GiB/s
generated 12.0 k requests in 3.00 s, 23.4 GiB, 3.99 k iops, 7.80 GiB/s
min/avg/max/mdev = 163.2 us / 250.3 us / 302.2 us / 5.22 us
Benchmarkdisk/randread/pagecache/2M-min 1 163.2 us/op
Benchmarkdisk/randread/pagecache/2M-avg 1 250.3 us/op
< 196.4 us	3	| 
< 201.0 us	1	| 
< 205.5 us	1	| 
< 210.1 us	8	| 
< 214.6 us	17	| 
< 219.2 us	2	| 
< 223.7 us	24	| 
< 228.3 us	22	| 
< 232.8 us	10	| 
< 237.4 us	12	| 
< 242.0 us	19	| 
< 246.5 us	365	| *
< 251.1 us	8040	| *********************************
< 255.6 us	2283	| *********
< 260.2 us	600	| **
< 264.7 us	396	| *
< 269.3 us	22	| 
< 273.8 us	7	| 
< 278.4 us	2	| 
< 283.0 us	10	| 
< 287.5 us	21	| 
<       +∞	16	| 
# POLL·1 C1·18 C1E·14 C3·5 C6·797

--- . (ext4 /dev/sda1) ioping statistics ---
12.0 k requests completed in 3.00 s, 23.4 GiB read, 3.99 k iops, 7.80 GiB/s
generated 12.0 k requests in 3.00 s, 23.4 GiB, 3.99 k iops, 7.80 GiB/s
min/avg/max/mdev = 162.5 us / 250.4 us / 306.7 us / 5.57 us
Benchmarkdisk/randread/pagecache/2M-min 1 162.5 us/op
Benchmarkdisk/randread/pagecache/2M-avg 1 250.4 us/op
< 162.8 us	1	| 
< 168.3 us	0	| 
< 173.7 us	0	| 
< 179.2 us	0	| 
< 184.7 us	0	| 
< 190.1 us	3	| 
< 195.6 us	0	| 
< 201.1 us	6	| 
< 206.5 us	13	| 
< 212.0 us	10	| 
< 217.5 us	10	| 
< 222.9 us	17	| 
< 228.4 us	6	| 
< 233.9 us	1	| 
< 239.3 us	11	| 
< 244.8 us	40	| 
< 250.3 us	7391	| ******************************
< 255.7 us	3318	| *************
< 261.2 us	564	| **
< 266.7 us	407	| *
< 272.1 us	20	| 
<       +∞	55	| 
# POLL·0 C1·21 C1E·11 C3·3 C6·953

dataset:	wczblk1-8
node:
cluster:	rio

*** generating fs1 data...
I: RAM:  15.57GB
I: WORK: 0.01GB
gen signal t=0...1.05e+06  float64  (= 0.01GB) 
gen signal blk [0:1048576]  (100.0%)
VIRT: 431 MB	RSS: 48MB

*** generating sqlite data...
I: RAM:  15.57GB
I: WORK: 0.01GB
gen signal t=0...1.05e+06  float64  (= 0.01GB) 
gen signal blk [0:1048576]  (100.0%)
VIRT: 544 MB	RSS: 58MB
2018-03-05 14:09:35.8784 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** generating sql data...
2018-03-05 14:09:36 140181188335616 [Note] /usr/sbin/mysqld (mysqld 10.1.29-MariaDB-6) starting as process 17606 ...
2018-03-05 14:09:39 140716227745792 [Note] /usr/sbin/mysqld (mysqld 10.1.29-MariaDB-6) starting as process 17634 ...
2018-03-05 14:09:42 140374889560064 [Note] /usr/sbin/mysqld (mysqld 10.1.29-MariaDB-6) starting as process 17663 ...
2018-03-05 14:09:45 140567194699776 [Note] mysqld (mysqld 10.1.29-MariaDB-6) starting as process 17690 ...
2018-03-05 14:09:47.1159 ERROR     NEO        [       handler: 59] unexpected packet: Retry Later in PrimaryBootstrapHandler
2018-03-05 14:09:47.1163 ERROR     NEO        [           app:241] Connection to None lost
I: RAM:  15.57GB
I: WORK: 0.01GB
gen signal t=0...1.05e+06  float64  (= 0.01GB) 
gen signal blk [0:1048576]  (100.0%)
VIRT: 545 MB	RSS: 59MB
2018-03-05 14:09:49.8233 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** FileStorage
Benchmarkfs1-zhash.py 2127 28.2 µs/object	# crc32:14640593  nread=8540363  t=0.060s	# POLL·0 C1·1 C1E·7 C3·6 C6·216
Benchmarkfs1-zhash.py 2127 28.7 µs/object	# crc32:14640593  nread=8540363  t=0.061s	# POLL·0 C1·5 C1E·2 C3·7 C6·240
Benchmarkfs1-zhash.py 2127 28.5 µs/object	# crc32:14640593  nread=8540363  t=0.061s	# POLL·0 C1·6 C1E·7 C3·6 C6·225
Benchmarkfs1-zhash.py 2127 28.8 µs/object	# crc32:14640593  nread=8540363  t=0.061s	# POLL·0 C1·19 C1E·4 C3·3 C6·241
Benchmarkfs1-zhash.py 2127 29.1 µs/object	# crc32:14640593  nread=8540363  t=0.062s	# POLL·1 C1·25 C1E·1 C3·2 C6·242

Benchmarkfs1-zhash.go 2127 4.6 µs/object	# crc32:14640593  nread=8540363  t=9.859833ms	# POLL·0 C1·23 C1E·71 C3·11 C6·111
Benchmarkfs1-zhash.go 2127 4.6 µs/object	# crc32:14640593  nread=8540363  t=9.84347ms	# POLL·0 C1·14 C1E·57 C3·10 C6·113
Benchmarkfs1-zhash.go 2127 4.6 µs/object	# crc32:14640593  nread=8540363  t=9.860183ms	# POLL·0 C1·46 C1E·57 C3·16 C6·111
Benchmarkfs1-zhash.go 2127 4.6 µs/object	# crc32:14640593  nread=8540363  t=9.825825ms	# POLL·0 C1·28 C1E·74 C3·8 C6·100
Benchmarkfs1-zhash.go 2127 4.6 µs/object	# crc32:14640593  nread=8540363  t=9.834453ms	# POLL·0 C1·24 C1E·66 C3·12 C6·97
Benchmarkfs1-zhash.go+prefetch128 2127 5.0 µs/object	# crc32:14640593  nread=8540363  t=10.599798ms	# POLL·0 C1·175 C1E·233 C3·52 C6·120
Benchmarkfs1-zhash.go+prefetch128 2127 4.7 µs/object	# crc32:14640593  nread=8540363  t=9.971438ms	# POLL·1 C1·147 C1E·266 C3·56 C6·136
Benchmarkfs1-zhash.go+prefetch128 2127 4.7 µs/object	# crc32:14640593  nread=8540363  t=10.043955ms	# POLL·0 C1·165 C1E·273 C3·57 C6·135
Benchmarkfs1-zhash.go+prefetch128 2127 4.7 µs/object	# crc32:14640593  nread=8540363  t=9.911141ms	# POLL·0 C1·166 C1E·279 C3·71 C6·138
Benchmarkfs1-zhash.go+prefetch128 2127 4.5 µs/object	# crc32:14640593  nread=8540363  t=9.676684ms	# POLL·1 C1·125 C1E·260 C3·60 C6·156

# 1 clients in parallel
Benchmarkfs1-zwrk.go·1 500000	298749.5 req/s  3.347 latency-µs/object	# POLL·0 C1·72 C1E·82 C3·22 C6·435
Benchmarkfs1-zwrk.go·1 500000	298487.9 req/s  3.350 latency-µs/object	# POLL·0 C1·68 C1E·75 C3·21 C6·398
Benchmarkfs1-zwrk.go·1 500000	300388.5 req/s  3.329 latency-µs/object	# POLL·1 C1·96 C1E·94 C3·19 C6·452
Benchmarkfs1-zwrk.go·1 500000	299665.9 req/s  3.337 latency-µs/object	# POLL·0 C1·79 C1E·87 C3·20 C6·409
Benchmarkfs1-zwrk.go·1 500000	300306.2 req/s  3.330 latency-µs/object	# POLL·2 C1·93 C1E·79 C3·13 C6·476

# 2 clients in parallel
Benchmarkfs1-zwrk.go·2 1000000	548628.3 req/s  3.645 latency-µs/object	# POLL·1 C1·96 C1E·100 C3·16 C6·962
Benchmarkfs1-zwrk.go·2 1000000	548243.3 req/s  3.648 latency-µs/object	# POLL·0 C1·106 C1E·97 C3·8 C6·920
Benchmarkfs1-zwrk.go·2 1000000	547682.4 req/s  3.652 latency-µs/object	# POLL·0 C1·114 C1E·74 C3·6 C6·915
Benchmarkfs1-zwrk.go·2 1000000	549602.7 req/s  3.639 latency-µs/object	# POLL·2 C1·99 C1E·82 C3·24 C6·863
Benchmarkfs1-zwrk.go·2 1000000	530058.9 req/s  3.773 latency-µs/object	# POLL·1 C1·88 C1E·95 C3·11 C6·886

# 3 clients in parallel
Benchmarkfs1-zwrk.go·3 1000000	811408.6 req/s  3.697 latency-µs/object	# POLL·0 C1·129 C1E·87 C3·29 C6·740
Benchmarkfs1-zwrk.go·3 1000000	810377.8 req/s  3.702 latency-µs/object	# POLL·0 C1·94 C1E·94 C3·20 C6·689
Benchmarkfs1-zwrk.go·3 1000000	813058.8 req/s  3.690 latency-µs/object	# POLL·0 C1·108 C1E·93 C3·19 C6·694
Benchmarkfs1-zwrk.go·3 1000000	810145.8 req/s  3.703 latency-µs/object	# POLL·0 C1·94 C1E·86 C3·4 C6·676
Benchmarkfs1-zwrk.go·3 1000000	811736.6 req/s  3.696 latency-µs/object	# POLL·2 C1·99 C1E·101 C3·15 C6·680

# 4 clients in parallel
Benchmarkfs1-zwrk.go·4 2000000	1075451.9 req/s  3.719 latency-µs/object	# POLL·0 C1·186 C1E·121 C3·32 C6·1204
Benchmarkfs1-zwrk.go·4 2000000	1073710.3 req/s  3.725 latency-µs/object	# POLL·0 C1·167 C1E·122 C3·26 C6·1252
Benchmarkfs1-zwrk.go·4 2000000	1073336.3 req/s  3.727 latency-µs/object	# POLL·0 C1·157 C1E·113 C3·28 C6·1259
Benchmarkfs1-zwrk.go·4 2000000	1072399.5 req/s  3.730 latency-µs/object	# POLL·0 C1·149 C1E·119 C3·30 C6·1273
Benchmarkfs1-zwrk.go·4 2000000	1077272.7 req/s  3.713 latency-µs/object	# POLL·2 C1·178 C1E·122 C3·30 C6·1280

# 8 clients in parallel
Benchmarkfs1-zwrk.go·8 2000000	1422728.3 req/s  5.623 latency-µs/object	# POLL·1 C1·201 C1E·128 C3·23 C6·153
Benchmarkfs1-zwrk.go·8 2000000	1423446.0 req/s  5.620 latency-µs/object	# POLL·1 C1·180 C1E·127 C3·34 C6·186
Benchmarkfs1-zwrk.go·8 2000000	1424634.6 req/s  5.615 latency-µs/object	# POLL·0 C1·233 C1E·151 C3·29 C6·132
Benchmarkfs1-zwrk.go·8 2000000	1426153.2 req/s  5.609 latency-µs/object	# POLL·0 C1·242 C1E·137 C3·36 C6·117
Benchmarkfs1-zwrk.go·8 2000000	1425334.9 req/s  5.613 latency-µs/object	# POLL·0 C1·213 C1E·144 C3·27 C6·146

# 12 clients in parallel
Benchmarkfs1-zwrk.go·12 2000000	1542402.8 req/s  7.780 latency-µs/object	# POLL·0 C1·227 C1E·107 C3·36 C6·170
Benchmarkfs1-zwrk.go·12 2000000	1541247.4 req/s  7.786 latency-µs/object	# POLL·0 C1·209 C1E·107 C3·29 C6·169
Benchmarkfs1-zwrk.go·12 2000000	1542650.5 req/s  7.779 latency-µs/object	# POLL·0 C1·219 C1E·149 C3·10 C6·156
Benchmarkfs1-zwrk.go·12 2000000	1547935.9 req/s  7.752 latency-µs/object	# POLL·0 C1·251 C1E·126 C3·40 C6·145
