>>> bench-local

*** neotest: node
date:	Mon, 05 Mar 2018 13:49:57 +0300
xnode:	kirr@deco.navytux.spb.ru (2401:5180:0:37::1 192.168.0.2)
uname:	Linux deco 4.15.0-1-amd64 #1 SMP Debian 4.15.4-1 (2018-02-18) x86_64 GNU/Linux
cpu:	Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz
cpu/[0-3]/freq: intel_pstate/performance [2.60GHz - 2.60GHz]
cpu/[0-3]/idle: intel_idle/menu: POLL(0μs) C1(2μs) C1E(10μs) C3(70μs) C6(85μs) C7s(124μs) C8(200μs) C9(480μs) C10(890μs)
WARNING: cpu: C-state exit-latency is max 890μs - up to that can add to networked and IPC request-reply latency
disk/sda: SanDisk X400 M.2  rev 0012  477G
nic/eth0: Intel Corporation Ethernet Connection I219-LM rev 21
nic/eth0/features: rx tx sg tso !ufo gso gro !lro rxvlan txvlan !ntuple rxhash ...
nic/eth0/coalesce: rxc: 3μs/0f/0μs-irq/0f-irq,  txc: 0μs/0f/0μs-irq/0f-irq
nic/eth0/status:   up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
nic/wlan0: Intel Corporation Wireless 8260 rev 3a
nic/wlan0/features: !rx !tx sg !tso !ufo gso gro !lro !rxvlan !txvlan !ntuple !rxhash ...
nic/wlan0/coalesce: rxc: ?,  txc: ?
nic/wlan0/status:   down, speed=?, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/wlan0: TSO not enabled - TCP latency with packets > MSS will be poor
sw/python:          Python 2.7.14
sw/go:              go version go1.10 linux/amd64
sw/sqlite:          sqlite 3.22.0 (py mod 2.6.0)
sw/mysqld:          mysqld  Ver 10.1.29-MariaDB-6 for debian-linux-gnu on x86_64 (Debian buildd-unstable)
sw/neo:             v1.8.1-1579-g916782b6-dirty
sw/zodb:            5.3.0-12-g2115c90aa
sw/zeo:             5.1.1-7-gf9e4442d
sw/mysqlclient:     1.3.12
sw/wendelin.core:   v0.11-15-gf785ac0

*** cpu:

node:	deco
cluster:
Benchmarkpystone 1 218772 pystone/s	# POLL·0 C1·1 C1E·3 C3·13 C6·34 C7s·0 C8·61 C9·0 C10·4
Benchmarkpystone 1 219149 pystone/s	# POLL·0 C1·2 C1E·0 C3·4 C6·43 C7s·0 C8·63 C9·0 C10·17
Benchmarkpystone 1 221405 pystone/s	# POLL·0 C1·0 C1E·2 C3·9 C6·51 C7s·0 C8·57 C9·0 C10·5
Benchmarkpystone 1 223209 pystone/s	# POLL·1 C1·1 C1E·6 C3·9 C6·49 C7s·0 C8·56 C9·0 C10·4
Benchmarkpystone 1 213764 pystone/s	# POLL·0 C1·3 C1E·3 C3·12 C6·44 C7s·0 C8·70 C9·0 C10·9
Benchmarkunzlib/py/prod1-max 3071	423.463 µs/op	# POLL·0 C1·8 C1E·4 C3·9 C6·63 C7s·0 C8·164 C9·0 C10·202
Benchmarkunzlib/go/prod1-max 5000	358.200 µs/op	# POLL·2 C1·80 C1E·643 C3·29 C6·118 C7s·0 C8·549 C9·0 C10·492
Benchmarkunzlib/go/prod1-max 5000	346.259 µs/op	# POLL·0 C1·73 C1E·381 C3·32 C6·125 C7s·0 C8·575 C9·0 C10·472
Benchmarkunzlib/go/prod1-max 5000	339.516 µs/op	# POLL·0 C1·54 C1E·76 C3·17 C6·252 C7s·0 C8·861 C9·0 C10·391
Benchmarkunzlib/go/prod1-max 5000	358.180 µs/op	# POLL·0 C1·106 C1E·208 C3·18 C6·143 C7s·0 C8·619 C9·0 C10·448
Benchmarkunzlib/go/prod1-max 5000	358.443 µs/op	# POLL·1 C1·57 C1E·156 C3·31 C6·115 C7s·0 C8·622 C9·0 C10·496
node:	deco
cluster:

*** disk: random direct (no kernel cache) 4K-read latency

--- . (ext4 /dev/sda3) ioping statistics ---
21.1 k requests completed in 2.98 s, 82.3 MiB read, 7.06 k iops, 27.6 MiB/s
generated 21.1 k requests in 3.00 s, 82.3 MiB, 7.02 k iops, 27.4 MiB/s
min/avg/max/mdev = 105.0 us / 141.6 us / 3.43 ms / 27.8 us
Benchmarkdisk/randread/direct/4K-min 1 105.0 us/op
Benchmarkdisk/randread/direct/4K-avg 1 141.6 us/op
< 126.2 us	235	| 
< 291.2 us	20707	| *************************************************
< 456.2 us	13	| 
< 621.2 us	2	| 
< 786.3 us	0	| 
< 951.3 us	0	| 
< 1.12 ms	0	| 
< 1.28 ms	0	| 
< 1.45 ms	0	| 
< 1.61 ms	0	| 
< 1.78 ms	0	| 
< 1.94 ms	0	| 
< 2.11 ms	0	| 
< 2.27 ms	0	| 
< 2.44 ms	0	| 
< 2.60 ms	0	| 
< 2.77 ms	0	| 
< 2.93 ms	0	| 
< 3.10 ms	0	| 
< 3.26 ms	0	| 
< 3.43 ms	0	| 
<       +∞	0	| 
# POLL·5 C1·1682 C1E·19460 C3·34 C6·68 C7s·6 C8·209 C9·10 C10·322

--- . (ext4 /dev/sda3) ioping statistics ---
21.1 k requests completed in 2.98 s, 82.3 MiB read, 7.07 k iops, 27.6 MiB/s
generated 21.1 k requests in 3.00 s, 82.3 MiB, 7.02 k iops, 27.4 MiB/s
min/avg/max/mdev = 104.4 us / 141.5 us / 3.73 ms / 32.8 us
Benchmarkdisk/randread/direct/4K-min 1 104.4 us/op
Benchmarkdisk/randread/direct/4K-avg 1 141.5 us/op
< 110.2 us	221	| 
< 291.2 us	20741	| *************************************************
< 472.3 us	5	| 
< 653.3 us	1	| 
< 834.3 us	0	| 
< 1.02 ms	0	| 
< 1.20 ms	0	| 
< 1.38 ms	0	| 
< 1.56 ms	0	| 
< 1.74 ms	0	| 
< 1.92 ms	0	| 
< 2.10 ms	0	| 
< 2.28 ms	0	| 
< 2.46 ms	0	| 
< 2.64 ms	0	| 
< 2.83 ms	0	| 
< 3.01 ms	0	| 
< 3.19 ms	0	| 
< 3.37 ms	0	| 
< 3.55 ms	0	| 
< 3.73 ms	0	| 
<       +∞	0	| 
# POLL·3 C1·1440 C1E·19771 C3·45 C6·141 C7s·1 C8·310 C9·5 C10·343

--- . (ext4 /dev/sda3) ioping statistics ---
21.1 k requests completed in 2.98 s, 82.5 MiB read, 7.08 k iops, 27.7 MiB/s
generated 21.1 k requests in 3.00 s, 82.5 MiB, 7.04 k iops, 27.5 MiB/s
min/avg/max/mdev = 104.6 us / 141.2 us / 2.71 ms / 22.1 us
Benchmarkdisk/randread/direct/4K-min 1 104.6 us/op
Benchmarkdisk/randread/direct/4K-avg 1 141.2 us/op
< 106.4 us	40	| 
< 113.8 us	198	| 
< 121.2 us	2	| 
< 128.6 us	1347	| ***
< 135.9 us	6578	| ***************
< 143.3 us	5818	| *************
< 150.7 us	44	| 
< 158.1 us	5846	| *************
< 165.5 us	1078	| **
< 172.8 us	21	| 
< 180.2 us	11	| 
< 187.6 us	5	| 
< 195.0 us	4	| 
< 202.3 us	2	| 
< 209.7 us	1	| 
< 217.1 us	2	| 
< 224.5 us	0	| 
< 231.8 us	2	| 
< 239.2 us	2	| 
< 246.6 us	2	| 
< 254.0 us	1	| 
<       +∞	10	| 
# POLL·5 C1·1446 C1E·19820 C3·51 C6·164 C7s·4 C8·457 C9·3 C10·376

--- . (ext4 /dev/sda3) ioping statistics ---
21.0 k requests completed in 2.98 s, 82.2 MiB read, 7.05 k iops, 27.5 MiB/s
generated 21.0 k requests in 3.00 s, 82.2 MiB, 7.01 k iops, 27.4 MiB/s
min/avg/max/mdev = 104.8 us / 141.8 us / 2.73 ms / 45.3 us
Benchmarkdisk/randread/direct/4K-min 1 104.8 us/op
Benchmarkdisk/randread/direct/4K-avg 1 141.8 us/op
< 126.8 us	292	| 
< 128.5 us	1161	| **
< 130.1 us	3841	| *********
< 131.8 us	1439	| ***
< 133.5 us	235	| 
< 135.2 us	293	| 
< 136.9 us	2416	| *****
< 138.6 us	3141	| *******
< 140.2 us	893	| **
< 141.9 us	187	| 
< 143.6 us	34	| 
< 145.3 us	16	| 
< 147.0 us	9	| 
< 148.6 us	6	| 
< 150.3 us	0	| 
< 152.0 us	6	| 
< 153.7 us	45	| 
< 155.4 us	1394	| ***
< 157.1 us	2945	| *******
< 158.7 us	1943	| ****
< 160.4 us	507	| *
<       +∞	132	| 
# POLL·3 C1·1215 C1E·19875 C3·25 C6·96 C7s·1 C8·242 C9·1 C10·170

--- . (ext4 /dev/sda3) ioping statistics ---
21.1 k requests completed in 2.98 s, 82.3 MiB read, 7.07 k iops, 27.6 MiB/s
generated 21.1 k requests in 3.00 s, 82.3 MiB, 7.03 k iops, 27.4 MiB/s
min/avg/max/mdev = 104.8 us / 141.5 us / 2.72 ms / 39.1 us
Benchmarkdisk/randread/direct/4K-min 1 104.8 us/op
Benchmarkdisk/randread/direct/4K-avg 1 141.5 us/op
< 106.9 us	78	| 
< 109.8 us	141	| 
< 112.8 us	18	| 
< 115.8 us	1	| 
< 118.8 us	0	| 
< 121.8 us	0	| 
< 124.8 us	2	| 
< 127.8 us	726	| *
< 130.8 us	5121	| ************
< 133.8 us	1028	| **
< 136.8 us	2546	| ******
< 139.7 us	4008	| *********
< 142.7 us	379	| 
< 145.7 us	39	| 
< 148.7 us	8	| 
< 151.7 us	13	| 
< 154.7 us	578	| *
< 157.7 us	4794	| ***********
< 160.7 us	1350	| ***
< 163.7 us	80	| 
< 166.7 us	19	| 
<       +∞	48	| 
# POLL·5 C1·1315 C1E·19831 C3·28 C6·110 C7s·0 C8·468 C9·1 C10·427

*** disk: random direct (no kernel cache) 2M-read latency

--- . (ext4 /dev/sda3) ioping statistics ---
494 requests completed in 2.99 s, 988 MiB read, 165 iops, 330.1 MiB/s
generated 495 requests in 3.00 s, 990 MiB, 164 iops, 329.9 MiB/s
min/avg/max/mdev = 5.27 ms / 6.06 ms / 13.7 ms / 608.6 us
Benchmarkdisk/randread/direct/2M-min 1 5.27 ms/op
Benchmarkdisk/randread/direct/2M-avg 1 6.06 ms/op
< 5.27 ms	0	| 
< 5.69 ms	5	| 
< 6.12 ms	308	| *******************************
< 6.54 ms	41	| ****
< 6.96 ms	36	| ***
< 7.38 ms	1	| 
< 7.81 ms	0	| 
< 8.23 ms	0	| 
< 8.65 ms	0	| 
< 9.08 ms	2	| 
< 9.50 ms	0	| 
< 9.92 ms	0	| 
< 10.3 ms	0	| 
< 10.8 ms	0	| 
< 11.2 ms	1	| 
< 11.6 ms	0	| 
< 12.0 ms	0	| 
< 12.5 ms	0	| 
< 12.9 ms	0	| 
< 13.3 ms	0	| 
< 13.7 ms	0	| 
<       +∞	0	| 
# POLL·0 C1·100 C1E·93 C3·52 C6·289 C7s·1065 C8·575 C9·50 C10·367

--- . (ext4 /dev/sda3) ioping statistics ---
489 requests completed in 3.00 s, 978 MiB read, 163 iops, 326.3 MiB/s
generated 490 requests in 3.00 s, 980 MiB, 163 iops, 326.1 MiB/s
min/avg/max/mdev = 5.21 ms / 6.13 ms / 10.3 ms / 637.8 us
Benchmarkdisk/randread/direct/2M-min 1 5.21 ms/op
Benchmarkdisk/randread/direct/2M-avg 1 6.13 ms/op
< 5.55 ms	4	| 
< 5.62 ms	24	| **
< 5.70 ms	38	| ***
< 5.77 ms	37	| ***
< 5.85 ms	40	| ****
< 5.92 ms	46	| ****
< 6.00 ms	32	| ***
< 6.07 ms	16	| *
< 6.15 ms	28	| **
< 6.22 ms	8	| 
< 6.30 ms	9	| 
< 6.37 ms	10	| *
< 6.45 ms	19	| *
< 6.52 ms	11	| *
< 6.60 ms	7	| 
< 6.67 ms	7	| 
< 6.75 ms	9	| 
< 6.83 ms	8	| 
< 6.90 ms	0	| 
< 6.98 ms	3	| 
< 7.05 ms	4	| 
<       +∞	29	| **
# POLL·0 C1·4 C1E·54 C3·39 C6·346 C7s·1034 C8·476 C9·36 C10·244

--- . (ext4 /dev/sda3) ioping statistics ---
503 requests completed in 3.00 s, 1006 MiB read, 167 iops, 335.7 MiB/s
generated 504 requests in 3.01 s, 1008 MiB, 167 iops, 335.3 MiB/s
min/avg/max/mdev = 5.37 ms / 5.96 ms / 12.0 ms / 587.7 us
Benchmarkdisk/randread/direct/2M-min 1 5.37 ms/op
Benchmarkdisk/randread/direct/2M-avg 1 5.96 ms/op
< 5.51 ms	6	| 
< 5.83 ms	239	| ***********************
< 6.16 ms	77	| *******
< 6.48 ms	57	| *****
< 6.80 ms	20	| *
< 7.13 ms	1	| 
< 7.45 ms	2	| 
< 7.77 ms	0	| 
< 8.09 ms	0	| 
< 8.42 ms	0	| 
< 8.74 ms	0	| 
< 9.06 ms	0	| 
< 9.39 ms	0	| 
< 9.71 ms	0	| 
< 10.0 ms	0	| 
< 10.4 ms	0	| 
< 10.7 ms	0	| 
< 11.0 ms	0	| 
< 11.3 ms	0	| 
< 11.6 ms	1	| 
< 12.0 ms	0	| 
<       +∞	0	| 
# POLL·0 C1·103 C1E·62 C3·55 C6·348 C7s·892 C8·429 C9·66 C10·303

--- . (ext4 /dev/sda3) ioping statistics ---
499 requests completed in 2.99 s, 998 MiB read, 166 iops, 333.2 MiB/s
generated 500 requests in 3.00 s, 1000 MiB, 166 iops, 333.0 MiB/s
min/avg/max/mdev = 5.52 ms / 6.00 ms / 8.54 ms / 327.6 us
Benchmarkdisk/randread/direct/2M-min 1 5.52 ms/op
Benchmarkdisk/randread/direct/2M-avg 1 6.00 ms/op
< 5.52 ms	0	| 
< 5.58 ms	2	| 
< 5.65 ms	9	| 
< 5.71 ms	31	| ***
< 5.77 ms	58	| *****
< 5.83 ms	76	| *******
< 5.90 ms	45	| ****
< 5.96 ms	13	| *
< 6.02 ms	10	| *
< 6.08 ms	34	| ***
< 6.15 ms	31	| ***
< 6.21 ms	8	| 
< 6.27 ms	4	| 
< 6.33 ms	5	| 
< 6.40 ms	10	| *
< 6.46 ms	18	| *
< 6.52 ms	14	| *
< 6.59 ms	8	| 
< 6.65 ms	5	| 
< 6.71 ms	8	| 
< 6.77 ms	6	| 
<       +∞	4	| 
# POLL·0 C1·3 C1E·39 C3·30 C6·229 C7s·1184 C8·419 C9·34 C10·396

--- . (ext4 /dev/sda3) ioping statistics ---
496 requests completed in 2.99 s, 992 MiB read, 165 iops, 331.4 MiB/s
generated 497 requests in 3.00 s, 994 MiB, 165 iops, 331.2 MiB/s
min/avg/max/mdev = 5.31 ms / 6.03 ms / 9.43 ms / 494.2 us
Benchmarkdisk/randread/direct/2M-min 1 5.31 ms/op
Benchmarkdisk/randread/direct/2M-avg 1 6.03 ms/op
< 5.42 ms	1	| 
< 5.57 ms	6	| 
< 5.71 ms	53	| *****
< 5.85 ms	131	| *************
< 6.00 ms	42	| ****
< 6.14 ms	65	| ******
< 6.29 ms	27	| **
< 6.43 ms	16	| *
< 6.57 ms	19	| *
< 6.72 ms	21	| **
< 6.86 ms	5	| 
< 7.00 ms	2	| 
< 7.15 ms	0	| 
< 7.29 ms	0	| 
< 7.44 ms	0	| 
< 7.58 ms	0	| 
< 7.72 ms	0	| 
< 7.87 ms	0	| 
< 8.01 ms	0	| 
< 8.15 ms	0	| 
< 8.30 ms	0	| 
<       +∞	8	| 
# POLL·0 C1·4 C1E·81 C3·87 C6·335 C7s·1051 C8·531 C9·54 C10·431

*** disk: random cached 4K-read latency

--- . (ext4 /dev/sda3) ioping statistics ---
2.79 M requests completed in 2.82 s, 10.6 GiB read, 991.0 k iops, 3.78 GiB/s
generated 2.79 M requests in 3.00 s, 10.6 GiB, 929.9 k iops, 3.55 GiB/s
min/avg/max/mdev = 588 ns / 1.01 us / 303.8 us / 346 ns
Benchmarkdisk/randread/pagecache/4K-min 1 588 ns/op
Benchmarkdisk/randread/pagecache/4K-avg 1 1.01 us/op
< 1.03 us	2267820	| ****************************************
< 1.06 us	209202	| ***
< 1.10 us	69821	| *
< 1.13 us	46726	| 
< 1.17 us	36269	| 
< 1.20 us	30924	| 
< 1.23 us	24371	| 
< 1.27 us	22578	| 
< 1.30 us	21298	| 
< 1.33 us	16328	| 
< 1.37 us	10936	| 
< 1.40 us	5668	| 
< 1.43 us	2052	| 
< 1.47 us	1239	| 
< 1.50 us	788	| 
< 1.53 us	496	| 
< 1.57 us	370	| 
< 1.60 us	264	| 
< 1.64 us	178	| 
< 1.67 us	168	| 
< 1.70 us	194	| 
<       +∞	21799	| 
# POLL·0 C1·21 C1E·20 C3·29 C6·135 C7s·0 C8·411 C9·0 C10·311

--- . (ext4 /dev/sda3) ioping statistics ---
2.83 M requests completed in 2.82 s, 10.8 GiB read, 1.00 M iops, 3.83 GiB/s
generated 2.83 M requests in 3.00 s, 10.8 GiB, 943.4 k iops, 3.60 GiB/s
min/avg/max/mdev = 579 ns / 995 ns / 51.3 us / 270 ns
Benchmarkdisk/randread/pagecache/4K-min 1 579 ns/op
Benchmarkdisk/randread/pagecache/4K-avg 1 995 ns/op
< 1.04 us	2476582	| *******************************************
< 1.07 us	117806	| **
< 1.10 us	47142	| 
< 1.14 us	34749	| 
< 1.17 us	26440	| 
< 1.21 us	23144	| 
< 1.24 us	19655	| 
< 1.27 us	18317	| 
< 1.30 us	18010	| 
< 1.34 us	12738	| 
< 1.37 us	7073	| 
< 1.41 us	3088	| 
< 1.44 us	1174	| 
< 1.47 us	636	| 
< 1.51 us	403	| 
< 1.54 us	232	| 
< 1.57 us	220	| 
< 1.61 us	167	| 
< 1.64 us	121	| 
< 1.67 us	113	| 
< 1.71 us	147	| 
<       +∞	22010	| 
# POLL·0 C1·1 C1E·26 C3·10 C6·63 C7s·2 C8·253 C9·0 C10·156

--- . (ext4 /dev/sda3) ioping statistics ---
2.78 M requests completed in 2.79 s, 10.6 GiB read, 995.2 k iops, 3.80 GiB/s
generated 2.78 M requests in 3.00 s, 10.6 GiB, 925.9 k iops, 3.53 GiB/s
min/avg/max/mdev = 581 ns / 1.00 us / 60.9 us / 286 ns
Benchmarkdisk/randread/pagecache/4K-min 1 581 ns/op
Benchmarkdisk/randread/pagecache/4K-avg 1 1.00 us/op
< 934 ns	688945	| ************
< 1.25 us	2000691	| ************************************
< 1.56 us	65309	| *
< 1.88 us	1672	| 
< 2.19 us	976	| 
< 2.50 us	737	| 
< 2.82 us	4153	| 
< 3.13 us	886	| 
< 3.45 us	991	| 
< 3.76 us	4836	| 
< 4.07 us	844	| 
< 4.39 us	1156	| 
< 4.70 us	2939	| 
< 5.02 us	502	| 
< 5.33 us	750	| 
< 5.64 us	1000	| 
< 5.96 us	220	| 
< 6.27 us	263	| 
< 6.59 us	258	| 
< 6.90 us	80	| 
< 7.21 us	90	| 
<       +∞	236	| 
# POLL·0 C1·5 C1E·19 C3·16 C6·59 C7s·3 C8·343 C9·0 C10·230

--- . (ext4 /dev/sda3) ioping statistics ---
2.79 M requests completed in 2.82 s, 10.7 GiB read, 990.5 k iops, 3.78 GiB/s
generated 2.79 M requests in 3.00 s, 10.7 GiB, 930.6 k iops, 3.55 GiB/s
min/avg/max/mdev = 582 ns / 1.01 us / 59.0 us / 304 ns
Benchmarkdisk/randread/pagecache/4K-min 1 582 ns/op
Benchmarkdisk/randread/pagecache/4K-avg 1 1.01 us/op
< 1.05 us	2412398	| *******************************************
< 3.95 us	371129	| ******
< 6.85 us	7927	| 
< 9.75 us	222	| 
< 12.6 us	65	| 
< 15.5 us	23	| 
< 18.4 us	11	| 
< 21.3 us	28	| 
< 24.2 us	11	| 
< 27.1 us	5	| 
< 30.0 us	15	| 
< 32.9 us	0	| 
< 35.8 us	1	| 
< 38.7 us	1	| 
< 41.6 us	1	| 
< 44.5 us	0	| 
< 47.4 us	2	| 
< 50.3 us	0	| 
< 53.2 us	0	| 
< 56.1 us	0	| 
< 59.0 us	0	| 
<       +∞	0	| 
# POLL·0 C1·2 C1E·11 C3·13 C6·52 C7s·2 C8·238 C9·0 C10·250

--- . (ext4 /dev/sda3) ioping statistics ---
2.78 M requests completed in 2.80 s, 10.6 GiB read, 996.3 k iops, 3.80 GiB/s
generated 2.78 M requests in 3.00 s, 10.6 GiB, 928.2 k iops, 3.54 GiB/s
min/avg/max/mdev = 586 ns / 1.00 us / 63.3 us / 284 ns
Benchmarkdisk/randread/pagecache/4K-min 1 586 ns/op
Benchmarkdisk/randread/pagecache/4K-avg 1 1.00 us/op
< 635 ns	222	| 
< 686 ns	244	| 
< 738 ns	263	| 
< 790 ns	435	| 
< 842 ns	7471	| 
< 894 ns	162478	| **
< 946 ns	740064	| *************
< 998 ns	1028695	| ******************
< 1.05 us	509449	| *********
< 1.10 us	118978	| **
< 1.15 us	58762	| *
< 1.21 us	42252	| 
< 1.26 us	33962	| 
< 1.31 us	30107	| 
< 1.36 us	18249	| 
< 1.41 us	7123	| 
< 1.47 us	1913	| 
< 1.52 us	857	| 
< 1.57 us	499	| 
< 1.62 us	266	| 
< 1.67 us	229	| 
<       +∞	22027	| 
# POLL·0 C1·1 C1E·19 C3·17 C6·70 C7s·1 C8·212 C9·0 C10·254

*** disk: random cached 2M-read latency

--- . (ext4 /dev/sda3) ioping statistics ---
13.5 k requests completed in 3.00 s, 26.3 GiB read, 4.50 k iops, 8.78 GiB/s
generated 13.5 k requests in 3.00 s, 26.3 GiB, 4.49 k iops, 8.78 GiB/s
min/avg/max/mdev = 197.8 us / 222.4 us / 534.7 us / 11.6 us
Benchmarkdisk/randread/pagecache/2M-min 1 197.8 us/op
Benchmarkdisk/randread/pagecache/2M-avg 1 222.4 us/op
< 211.5 us	114	| 
< 218.9 us	7234	| **************************
< 226.2 us	1651	| ******
< 233.6 us	2481	| *********
< 240.9 us	1342	| ****
< 248.3 us	241	| 
< 255.6 us	175	| 
< 263.0 us	44	| 
< 270.3 us	29	| 
< 277.7 us	45	| 
< 285.0 us	5	| 
< 292.4 us	10	| 
< 299.7 us	2	| 
< 307.1 us	1	| 
< 314.4 us	1	| 
< 321.8 us	1	| 
< 329.1 us	0	| 
< 336.5 us	1	| 
< 343.8 us	0	| 
< 351.2 us	0	| 
< 358.5 us	0	| 
<       +∞	4	| 
# POLL·0 C1·3 C1E·5 C3·8 C6·67 C7s·1 C8·628 C9·0 C10·178

--- . (ext4 /dev/sda3) ioping statistics ---
13.5 k requests completed in 3.00 s, 26.5 GiB read, 4.52 k iops, 8.82 GiB/s
generated 13.5 k requests in 3.00 s, 26.5 GiB, 4.51 k iops, 8.82 GiB/s
min/avg/max/mdev = 194.4 us / 221.4 us / 532.7 us / 17.8 us
Benchmarkdisk/randread/pagecache/2M-min 1 194.4 us/op
Benchmarkdisk/randread/pagecache/2M-avg 1 221.4 us/op
< 209.0 us	101	| 
< 216.9 us	7203	| **************************
< 224.8 us	1633	| ******
< 232.6 us	2837	| **********
< 240.5 us	1000	| ***
< 248.4 us	207	| 
< 256.2 us	184	| 
< 264.1 us	57	| 
< 272.0 us	61	| 
< 279.9 us	46	| 
< 287.7 us	22	| 
< 295.6 us	15	| 
< 303.5 us	10	| 
< 311.3 us	5	| 
< 319.2 us	3	| 
< 327.1 us	7	| 
< 334.9 us	3	| 
< 342.8 us	1	| 
< 350.7 us	1	| 
< 358.6 us	1	| 
< 366.4 us	1	| 
<       +∞	45	| 
# POLL·0 C1·1 C1E·11 C3·26 C6·54 C7s·1 C8·770 C9·0 C10·311

--- . (ext4 /dev/sda3) ioping statistics ---
13.7 k requests completed in 3.00 s, 26.8 GiB read, 4.58 k iops, 8.95 GiB/s
generated 13.7 k requests in 3.00 s, 26.8 GiB, 4.58 k iops, 8.94 GiB/s
min/avg/max/mdev = 195.9 us / 218.3 us / 527.9 us / 11.7 us
Benchmarkdisk/randread/pagecache/2M-min 1 195.9 us/op
Benchmarkdisk/randread/pagecache/2M-avg 1 218.3 us/op
< 208.1 us	423	| *
< 213.1 us	6111	| **********************
< 218.1 us	2109	| *******
< 223.1 us	659	| **
< 228.1 us	1909	| ******
< 233.2 us	1448	| *****
< 238.2 us	458	| *
< 243.2 us	152	| 
< 248.2 us	91	| 
< 253.2 us	116	| 
< 258.2 us	35	| 
< 263.2 us	16	| 
< 268.2 us	37	| 
< 273.2 us	37	| 
< 278.2 us	7	| 
< 283.3 us	6	| 
< 288.3 us	4	| 
< 293.3 us	2	| 
< 298.3 us	3	| 
< 303.3 us	3	| 
< 308.3 us	3	| 
<       +∞	8	| 
# POLL·0 C1·1 C1E·26 C3·21 C6·54 C7s·0 C8·592 C9·0 C10·190

--- . (ext4 /dev/sda3) ioping statistics ---
13.6 k requests completed in 3.00 s, 26.6 GiB read, 4.54 k iops, 8.88 GiB/s
generated 13.6 k requests in 3.00 s, 26.6 GiB, 4.54 k iops, 8.87 GiB/s
min/avg/max/mdev = 203.7 us / 220.0 us / 540.0 us / 16.3 us
Benchmarkdisk/randread/pagecache/2M-min 1 203.7 us/op
Benchmarkdisk/randread/pagecache/2M-avg 1 220.0 us/op
< 206.1 us	1	| 
< 210.7 us	3568	| *************
< 215.4 us	3554	| *************
< 220.1 us	1481	| *****
< 224.7 us	556	| **
< 229.4 us	2002	| *******
< 234.0 us	1225	| ****
< 238.7 us	464	| *
< 243.4 us	168	| 
< 248.0 us	89	| 
< 252.7 us	137	| 
< 257.3 us	70	| 
< 262.0 us	23	| 
< 266.7 us	20	| 
< 271.3 us	54	| 
< 276.0 us	19	| 
< 280.6 us	6	| 
< 285.3 us	8	| 
< 290.0 us	12	| 
< 294.6 us	6	| 
< 299.3 us	4	| 
<       +∞	61	| 
# POLL·0 C1·1 C1E·6 C3·20 C6·75 C7s·1 C8·784 C9·0 C10·319

--- . (ext4 /dev/sda3) ioping statistics ---
13.8 k requests completed in 3.00 s, 27.0 GiB read, 4.61 k iops, 9.01 GiB/s
generated 13.8 k requests in 3.00 s, 27.0 GiB, 4.61 k iops, 9.00 GiB/s
min/avg/max/mdev = 190.9 us / 216.9 us / 508.0 us / 15.3 us
Benchmarkdisk/randread/pagecache/2M-min 1 190.9 us/op
Benchmarkdisk/randread/pagecache/2M-avg 1 216.9 us/op
< 206.0 us	306	| *
< 217.5 us	8514	| ******************************
< 228.9 us	3318	| ***********
< 240.4 us	1129	| ****
< 251.9 us	262	| 
< 263.4 us	64	| 
< 274.9 us	69	| 
< 286.4 us	9	| 
< 297.9 us	13	| 
< 309.4 us	6	| 
< 320.9 us	7	| 
< 332.4 us	2	| 
< 343.8 us	1	| 
< 355.3 us	3	| 
< 366.8 us	2	| 
< 378.3 us	3	| 
< 389.8 us	1	| 
< 401.3 us	1	| 
< 412.8 us	0	| 
< 424.3 us	1	| 
< 435.8 us	2	| 
<       +∞	14	| 
# POLL·0 C1·0 C1E·9 C3·16 C6·50 C7s·1 C8·597 C9·0 C10·209

dataset:	wczblk1-8
node:
cluster:	deco

*** FileStorage
Benchmarkfs1-zhash.py 2127 50.4 µs/object	# crc32:14640593  nread=8540363  t=0.107s	# POLL·1 C1·223 C1E·380 C3·24 C6·51 C7s·4 C8·108 C9·0 C10·30
Benchmarkfs1-zhash.py 2127 20.0 µs/object	# crc32:14640593  nread=8540363  t=0.043s	# POLL·1 C1·81 C1E·8 C3·12 C6·40 C7s·0 C8·119 C9·0 C10·26
Benchmarkfs1-zhash.py 2127 20.1 µs/object	# crc32:14640593  nread=8540363  t=0.043s	# POLL·0 C1·53 C1E·8 C3·10 C6·59 C7s·0 C8·132 C9·0 C10·27
Benchmarkfs1-zhash.py 2127 20.5 µs/object	# crc32:14640593  nread=8540363  t=0.044s	# POLL·0 C1·65 C1E·2 C3·11 C6·48 C7s·0 C8·94 C9·0 C10·25
Benchmarkfs1-zhash.py 2127 20.3 µs/object	# crc32:14640593  nread=8540363  t=0.043s	# POLL·0 C1·57 C1E·8 C3·11 C6·44 C7s·0 C8·110 C9·0 C10·76

